Institution;Period; EURO ;DOI;is_hybrid;Publisher;Journal_full_title;Funding Programme;Note
Austrian Science Fund (FWF);2021;1.794,89 ;10.1039/D1GC01615F;TRUE;ROYAL SOCIETY OF CHEMISTRY (RSC);Green Chemistry;Peer-Reviewed Publications ;FWF Transformative Agreement Royal Society of Chemistry 
Austrian Science Fund (FWF);2021;1.794,89 ;10.1039/D1TA06873C;TRUE;ROYAL SOCIETY OF CHEMISTRY (RSC);Journal of Materials Chemistry A;Peer-Reviewed Publications ;FWF Transformative Agreement Royal Society of Chemistry 
Austrian Science Fund (FWF);2021;1.794,89 ;10.1039/D1TA01253C;TRUE;ROYAL SOCIETY OF CHEMISTRY (RSC);Journal of Materials Chemistry A;Peer-Reviewed Publications ;FWF Transformative Agreement Royal Society of Chemistry 
Austrian Science Fund (FWF);2021;1.794,89 ;10.1039/D1TA07128A;TRUE;ROYAL SOCIETY OF CHEMISTRY (RSC);Journal of Materials Chemistry A;Peer-Reviewed Publications ;FWF Transformative Agreement Royal Society of Chemistry 
Austrian Science Fund (FWF);2021;1.794,89 ;10.1039/D1TA08634K;TRUE;ROYAL SOCIETY OF CHEMISTRY (RSC);Journal of Materials Chemistry A;Peer-Reviewed Publications ;FWF Transformative Agreement Royal Society of Chemistry 
Austrian Science Fund (FWF);2021;1.794,89 ;10.1039/D1TA09752K;TRUE;ROYAL SOCIETY OF CHEMISTRY (RSC);Journal of Materials Chemistry A;Peer-Reviewed Publications ;FWF Transformative Agreement Royal Society of Chemistry 
Austrian Science Fund (FWF);2021;1.794,89 ;10.1039/D1TC04708F;TRUE;ROYAL SOCIETY OF CHEMISTRY (RSC);Journal of Materials Chemistry C;Peer-Reviewed Publications ;FWF Transformative Agreement Royal Society of Chemistry 
Austrian Science Fund (FWF);2021;1.794,89 ;10.1039/D1QM00641J;TRUE;ROYAL SOCIETY OF CHEMISTRY (RSC);Materials Chemistry Frontiers;Peer-Reviewed Publications ;FWF Transformative Agreement Royal Society of Chemistry 
Austrian Science Fund (FWF);2021;1.794,89 ;10.1039/D1CP03343C;TRUE;ROYAL SOCIETY OF CHEMISTRY (RSC);Physical Chemistry Chemical Physics;Peer-Reviewed Publications ;FWF Transformative Agreement Royal Society of Chemistry 
Austrian Science Fund (FWF);2021;1.794,89 ;10.1039/D1CP02748D;TRUE;ROYAL SOCIETY OF CHEMISTRY (RSC);Physical Chemistry Chemical Physics;Peer-Reviewed Publications ;FWF Transformative Agreement Royal Society of Chemistry 
Austrian Science Fund (FWF);2021;1.794,89 ;10.1039/D1CP02382A;TRUE;ROYAL SOCIETY OF CHEMISTRY (RSC);Physical Chemistry Chemical Physics;Peer-Reviewed Publications ;FWF Transformative Agreement Royal Society of Chemistry 
Austrian Science Fund (FWF);2021;1.794,89 ;10.1039/D1CP03922A;TRUE;ROYAL SOCIETY OF CHEMISTRY (RSC);Physical Chemistry Chemical Physics;Peer-Reviewed Publications ;FWF Transformative Agreement Royal Society of Chemistry 
Austrian Science Fund (FWF);2021;1.794,89 ;10.1039/D1CP03701C;TRUE;ROYAL SOCIETY OF CHEMISTRY (RSC);Physical Chemistry Chemical Physics;Peer-Reviewed Publications ;FWF Transformative Agreement Royal Society of Chemistry 
Austrian Science Fund (FWF);2021;1.794,89 ;10.1039/D1CP03566E;TRUE;ROYAL SOCIETY OF CHEMISTRY (RSC);Physical Chemistry Chemical Physics;Peer-Reviewed Publications ;FWF Transformative Agreement Royal Society of Chemistry 
Austrian Science Fund (FWF);2021;1.794,89 ;10.1039/D1SM00662B;TRUE;ROYAL SOCIETY OF CHEMISTRY (RSC);Soft Matter;Peer-Reviewed Publications ;FWF Transformative Agreement Royal Society of Chemistry 
Austrian Science Fund (FWF);2021;286,49 ;10.1177/17550882211002225;TRUE;SAGE;Journal of International Political Theory;Peer-Reviewed Publications ;FWF Transformative Agreement Sage 
Austrian Science Fund (FWF);2021;286,50 ;10.1177/14680181211008340;TRUE;SAGE;Global Social Policy;Peer-Reviewed Publications ;FWF Transformative Agreement Sage 
Austrian Science Fund (FWF);2021;288,14 ;10.1177/0271678X211019827;TRUE;SAGE;Journal of Cerebral Blood Flow and Metabolism;Peer-Reviewed Publications ;FWF Transformative Agreement Sage 
Austrian Science Fund (FWF);2021;288,14 ;10.1177/0271678X211020589;TRUE;SAGE;Journal of Cerebral Blood Flow and Metabolism;Peer-Reviewed Publications ;FWF Transformative Agreement Sage 
Austrian Science Fund (FWF);2021;291,58 ;10.1177/1029864920988319;TRUE;SAGE;Musicae Scientiae;Peer-Reviewed Publications ;FWF Transformative Agreement Sage 
Austrian Science Fund (FWF);2021;297,82 ;10.1177/1471082X211057610;TRUE;SAGE;Statistical Modelling;Peer-Reviewed Publications ;FWF Transformative Agreement Sage 
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s00707-021-03091-5;TRUE;SPRINGER NATURE;Acta Mechanica;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s00401-021-02327-x;TRUE;SPRINGER NATURE;Acta Neuropathologica;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s00006-021-01123-w;TRUE;SPRINGER NATURE;Advances in Applied Clifford Algebras;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s00006-021-01133-8;TRUE;SPRINGER NATURE;Advances in Applied Clifford Algebras;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s10444-021-09868-5;TRUE;SPRINGER NATURE;Advances in Computational Mathematics;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s11634-021-00461-8;TRUE;SPRINGER NATURE;Advances in Data Analysis and Classification;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s10460-021-10242-w;TRUE;SPRINGER NATURE;Agriculture and Human Values;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s00146-021-01209-w;TRUE;SPRINGER NATURE;AI & Society;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s00146-021-01212-1;TRUE;SPRINGER NATURE;AI & Society;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s00012-021-00733-6;TRUE;SPRINGER NATURE;Algebra universalis;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s00012-021-00748-z;TRUE;SPRINGER NATURE;Algebra universalis;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s10468-021-10040-2;TRUE;SPRINGER NATURE;Algebras and Representation Theory;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s00035-021-00263-w;TRUE;SPRINGER NATURE;Alpine Botany;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s00035-021-00266-7;TRUE;SPRINGER NATURE;Alpine Botany;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s00216-021-03803-9;TRUE;SPRINGER NATURE;Analytical and Bioanalytical Chemistry;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s10071-021-01497-1;TRUE;SPRINGER NATURE;Animal Cognition;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s00023-021-01072-x;TRUE;SPRINGER NATURE;Annales Henri Poincaré;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s40316-021-00163-9;TRUE;SPRINGER NATURE;Annales mathématiques du Québec;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s10231-021-01065-x;TRUE;SPRINGER NATURE;Annali di Matematica Pura ed Applicata (1923 -);Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s10439-021-02825-9;TRUE;SPRINGER NATURE;Annals of Biomedical Engineering;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s10455-021-09788-z;TRUE;SPRINGER NATURE;Annals of Global Analysis and Geometry;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s10479-021-04422-4;TRUE;SPRINGER NATURE;Annals of Operations Research;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s00013-021-01688-9;TRUE;SPRINGER NATURE;Archiv der Mathematik;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s00407-021-00278-z;TRUE;SPRINGER NATURE;Archive for History of Exact Sciences;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s00395-021-00864-w;TRUE;SPRINGER NATURE;Basic Research in Cardiology;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s00395-021-00850-2;TRUE;SPRINGER NATURE;Basic Research in Cardiology;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s13366-021-00568-1;TRUE;SPRINGER NATURE;Beiträge zur Algebra und Geometrie / Contributions to Algebra and Geometry;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s10532-021-09967-6;TRUE;SPRINGER NATURE;Biodegradation;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s00374-021-01578-w;TRUE;SPRINGER NATURE;Biology and Fertility of Soils;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s12104-021-10031-w;TRUE;SPRINGER NATURE;Biomolecular NMR Assignments;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s12104-021-10042-7;TRUE;SPRINGER NATURE;Biomolecular NMR Assignments;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s12551-021-00875-w;TRUE;SPRINGER NATURE;Biophysical Reviews;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s40590-021-00312-8;TRUE;SPRINGER NATURE;Boletín de la Sociedad Matemática Mexicana;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s40574-021-00301-9;TRUE;SPRINGER NATURE;Bollettino dell'Unione Matematica Italiana;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s10546-021-00634-0;TRUE;SPRINGER NATURE;Boundary-Layer Meteorology;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s10546-021-00663-9;TRUE;SPRINGER NATURE;Boundary-Layer Meteorology;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s00429-020-02203-6;TRUE;SPRINGER NATURE;Brain Structure and Function;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s10548-021-00868-8;TRUE;SPRINGER NATURE;Brain Topography;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s41980-021-00610-x;TRUE;SPRINGER NATURE;Bulletin of the Iranian Mathematical Society;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s10092-021-00413-w;TRUE;SPRINGER NATURE;Calcolo;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s00526-021-02044-z;TRUE;SPRINGER NATURE;Calculus of Variations and Partial Differential Equations;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s00526-021-02021-6;TRUE;SPRINGER NATURE;Calculus of Variations and Partial Differential Equations;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s10562-021-03868-2;TRUE;SPRINGER NATURE;Catalysis Letters;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s00018-021-03786-x;TRUE;SPRINGER NATURE;Cellular and Molecular Life Sciences;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s00018-021-03933-4;TRUE;SPRINGER NATURE;Cellular and Molecular Life Sciences;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s10570-021-04342-3;TRUE;SPRINGER NATURE;Cellulose;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s00784-021-04039-8;TRUE;SPRINGER NATURE;Clinical Oral Investigations;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s00784-021-04347-z;TRUE;SPRINGER NATURE;Clinical Oral Investigations;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s40262-021-01091-1;TRUE;SPRINGER NATURE;Clinical Pharmacokinetics volume;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s00392-021-01855-6;TRUE;SPRINGER NATURE;Clinical Research in Cardiology;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s00220-021-03962-x;TRUE;SPRINGER NATURE;Communications in Mathematical Physics;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s00220-021-04033-x;TRUE;SPRINGER NATURE;Communications in Mathematical Physics;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s00220-021-04199-4;TRUE;SPRINGER NATURE;Communications in Mathematical Physics;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s10589-021-00343-x;TRUE;SPRINGER NATURE;Computational Optimization and Applications;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s00410-021-01864-8;TRUE;SPRINGER NATURE;Contributions to Mineralogy and Petrology;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s00410-020-01770-5;TRUE;SPRINGER NATURE;Contributions to Mineralogy and Petrology;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s00410-020-01771-4;TRUE;SPRINGER NATURE;Contributions to Mineralogy and Petrology;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s00294-021-01165-4;TRUE;SPRINGER NATURE;Current Genetics;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s12144-021-01917-y;TRUE;SPRINGER NATURE;Current Psychology;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s00454-021-00281-9;TRUE;SPRINGER NATURE;Discrete & Computational Geometry;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s10648-021-09601-0;TRUE;SPRINGER NATURE;Educational Psychology Review;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s12525-021-00501-3;TRUE;SPRINGER NATURE;Electronic Markets;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s10663-021-09503-y;TRUE;SPRINGER NATURE;Empirica;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s11356-021-14289-4;TRUE;SPRINGER NATURE;Environmental Science and Pollution Research;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s10670-021-00433-6;TRUE;SPRINGER NATURE;Erkenntnis;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s10670-021-00501-x;TRUE;SPRINGER NATURE;Erkenntnis;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s10677-021-10190-8;TRUE;SPRINGER NATURE;Ethical Theory and Moral Practice;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s00787-021-01911-6;TRUE;SPRINGER NATURE;European Child & Adolescent Psychiatry;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s00421-021-04619-2;TRUE;SPRINGER NATURE;European Journal of Applied Physiology;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s40879-021-00523-3;TRUE;SPRINGER NATURE;European Journal of Mathematics volume ;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s10701-021-00465-6;TRUE;SPRINGER NATURE;Foundations of Physics;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s10701-021-00515-z;TRUE;SPRINGER NATURE;Foundations of Physics;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s43477-021-00021-4;TRUE;SPRINGER NATURE;Global Implementation Research and Applications;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s10035-021-01198-z;TRUE;SPRINGER NATURE;Granular Matter volume;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s00418-021-02007-7;TRUE;SPRINGER NATURE;Histochemistry and Cell Biology;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s10746-021-09575-6;TRUE;SPRINGER NATURE;Human Studies;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s10746-021-09585-4;TRUE;SPRINGER NATURE;Human Studies;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s10750-021-04536-7;TRUE;SPRINGER NATURE;Hydrobiologia;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s00251-021-01230-9;TRUE;SPRINGER NATURE;Immunogenetics;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s15010-021-01604-x;TRUE;SPRINGER NATURE;Infection;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s10796-021-10164-2;TRUE;SPRINGER NATURE;Information Systems Frontiers;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s00531-020-01978-7;TRUE;SPRINGER NATURE;International Journal of Earth Sciences;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s00414-021-02571-6;TRUE;SPRINGER NATURE;International Journal of Legal Medicine;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s10773-021-04850-9;TRUE;SPRINGER NATURE;International Journal of Theoretical Physics;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1057/s41312-021-00086-1;TRUE;SPRINGER NATURE;International Politics Reviews;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s00222-021-01047-z;TRUE;SPRINGER NATURE;Inventiones mathematicae;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s10838-021-09590-2;TRUE;SPRINGER NATURE;Journal for general philosophy of science;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s10878-021-00757-7;TRUE;SPRINGER NATURE;Journal of Combinatorial Optimization;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s00359-021-01464-8;TRUE;SPRINGER NATURE;Journal of Comparative Physiology A;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s10825-020-01643-x;TRUE;SPRINGER NATURE;Journal of Computational Electronics;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s10825-021-01800-w;TRUE;SPRINGER NATURE;Journal of Computational Electronics;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s10825-021-01801-9;TRUE;SPRINGER NATURE;Journal of Computational Electronics;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s10822-021-00429-y;TRUE;SPRINGER NATURE;Journal of Computer-Aided Molecular Design volume ;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s10883-021-09587-6;TRUE;SPRINGER NATURE;Journal of Dynamical and Control Systems;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s10884-021-10051-z;TRUE;SPRINGER NATURE;Journal of Dynamics and Differential Equations;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s10659-021-09831-x;TRUE;SPRINGER NATURE;Journal of Elasticity;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s10665-021-10125-3;TRUE;SPRINGER NATURE;Journal of Engineering Mathematics;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s00191-021-00732-9;TRUE;SPRINGER NATURE;Journal of Evolutionary Economics;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1057/s41264-021-00124-x;TRUE;SPRINGER NATURE;Journal of Financial Services Marketing;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s41981-021-00163-4;TRUE;SPRINGER NATURE;Journal of Flow Chemistry;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s00190-021-01551-3;TRUE;SPRINGER NATURE;Journal of Geodesy;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s00190-021-01579-5;TRUE;SPRINGER NATURE;Journal of Geodesy;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s10898-021-01081-4;TRUE;SPRINGER NATURE;Journal of Global Optimization;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s00285-021-01659-2;TRUE;SPRINGER NATURE;Journal of Mathematical Biology;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s00021-021-00564-4;TRUE;SPRINGER NATURE;Journal of Mathematical Fluid Mechanics;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s00109-021-02089-9;TRUE;SPRINGER NATURE;Journal of Molecular Medicine;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s40620-021-01030-0;TRUE;SPRINGER NATURE;Journal of Nephrology;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s00702-021-02406-z;TRUE;SPRINGER NATURE;Journal of Neural Transmission;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s00332-021-09702-8;TRUE;SPRINGER NATURE;Journal of Nonlinear Science;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s00332-021-09747-9;TRUE;SPRINGER NATURE;Journal of Nonlinear Science;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s10957-020-01800-z;TRUE;SPRINGER NATURE;Journal of Optimization Theory and Applications;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s10340-021-01341-y;TRUE;SPRINGER NATURE;Journal of Pest Science;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s10340-021-01416-w;TRUE;SPRINGER NATURE;Journal of Pest Science;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
Austrian Science Fund (FWF);2021;1.872,10 ;10.1007/s10992-021-09625-5;TRUE;SPRINGER NATURE;Journal of Philosophical Logic;Peer-Reviewed Publications ;FWF Transformative Agreement Springer Nature
