"Institution","DOI","period"
"Loughborough University","10.1007/s00449-016-1659-9","2016"
"University of Leeds","10.1007/s10951-016-0490-0","2016"
"University of Birmingham","10.1007/s10529-016-2183-3","2016"
"Goldsmiths, University of London","10.1007/s12065-016-0140-7","2016"
"King's College London","10.1007/s00702-016-1592-8","2016"
"Imperial College London","10.1007/s00464-016-5121-5","2016"
"University of Leeds","10.1007/s12551-016-0208-8","2016"
"University of East Anglia","10.1007/s11096-016-0368-4","2016"
"University of Nottingham","10.1007/s12155-016-9782-7","2016"
"University of York","10.1007/s10710-016-9276-6","2016"
"University of Birmingham","10.1007/s10608-016-9795-8","2016"
"University of York","10.1007/s00244-016-0305-5","2016"
"University of Reading","10.1007/s00213-016-4397-4","2016"
"University of Cambridge","10.1007/s10853-016-0228-6","2016"
"University of Cambridge","10.1007/s11229-016-1179-9","2016"
"University of Sussex","10.1007/s11224-016-0797-7","2016"
"University of Leeds","10.1007/s10616-016-0006-y","2016"
"University of Oxford","10.1007/s00213-016-4381-z","2016"
"University of Manchester","10.1208/s12248-016-9959-1","2016"
"University College London","10.3758/s13423-016-1136-0","2016"
"University of Exeter","10.1007/s00125-016-4067-4","2016"
"King's College London","10.1007/s00394-016-1284-z","2016"
"University of Oxford","10.1007/s00429-016-1282-1","2016"
"University of Bath","10.1007/s00440-016-0735-z","2016"
"Queen's University of Belfast","10.1007/s10681-016-1754-7","2016"
"University of Sussex","10.1208/s12249-016-0596-x","2016"
"University of East Anglia","10.1007/s10336-016-1374-y","2016"
"University of Oxford","10.1007/s10623-016-0264-x","2016"
"University of Oxford","10.1007/s11899-016-0338-x","2016"
"University of Edinburgh","10.1007/s11263-016-0939-9","2016"
"Imperial College London","10.1007/s11071-016-3003-y","2016"
"Sheffield Hallam University","10.1007/s11082-016-0659-y","2016"
"London School of Economics and Political Science","10.1007/s00780-016-0308-0","2016"
"University of Sheffield","10.1007/s00726-016-2305-1","2016"
"University of Cambridge","10.1007/s11125-016-9383-4","2016"
"University of Glasgow","10.1007/s10601-016-9249-7","2016"
"University of Sheffield","10.1617/s11527-016-0909-2","2016"
"University of Bath","10.1007/s10455-016-9524-2","2016"
"University of Oxford","10.1007/s11940-016-0425-2","2016"
"University of Manchester","10.1007/s00161-016-0523-0","2016"
"University of Edinburgh","10.1007/s00251-016-0945-7","2016"
"Cranfield University","10.1007/s10854-016-5433-1","2016"
"Queen's University of Belfast","10.1007/s00125-016-4072-7","2016"
"University College London","10.1007/s11069-016-2485-8","2016"
"London School of Economics and Political Science","10.3758/s13428-016-0789-y","2016"
"King's College London","10.1007/s10942-016-0247-x","2016"
"University of Oxford","10.1007/s00251-016-0935-9","2016"
"Queen's University of Belfast","10.1007/s12403-016-0225-7","2016"
"University of Strathclyde","10.1007/s11069-016-2506-7","2016"
"Swansea University","10.1007/s00018-016-2326-7","2016"
"Queen Mary, University of London","10.1007/s00441-016-2474-y","2016"
"University of Leeds","10.1007/s10552-016-0797-3","2016"
"University of Southampton","10.1007/s00401-016-1606-5","2016"
"University of Nottingham","10.1007/s10450-016-9806-9","2016"
"Queen's University of Belfast","10.1007/s10833-016-9279-3","2016"
"University of Sheffield","10.1007/s00216-016-9857-5","2016"
"University College London","10.1007/s11940-016-0422-5","2016"
"University of Southampton","10.1007/s40823-016-0010-0","2016"
"University of Liverpool","10.1007/s12031-016-0812-x","2016"
"University of Leeds","10.1007/s10584-016-1751-9","2016"
"University College London","10.1007/s10067-016-3376-9","2016"
"University of Edinburgh","10.1007/s12975-016-0489-z","2016"
"University of Leeds","10.1007/s00701-016-2916-z","2016"
"University of Birmingham","10.1007/s11306-016-1093-7","2016"
"Queen Mary, University of London","10.1007/s12138-016-0406-6","2016"
"University of St Andrews","10.1007/s11207-016-0962-6","2016"
"University College London","10.1007/s11069-016-2528-1","2016"
"University of Lincoln","10.1007/s00408-016-9930-z","2016"
"University of Portsmouth","10.1007/s11293-016-9508-4","2016"
"University of Southampton","10.1007/s10584-016-1769-z","2016"
"University of Edinburgh","10.3758/s13423-016-1141-3","2016"
"University of Oxford","10.1007/s41549-016-0005-2","2016"
"Queen's University of Belfast","10.1007/s11128-016-1421-x","2016"
"City University London","10.1007/s10468-016-9632-5","2016"
"Cardiff University","10.1007/s00429-016-1279-9","2016"
"Queen Mary, University of London","10.1007/s12020-016-1067-6","2016"
"Brunel University","10.1007/s10479-016-2281-6","2016"
"University of Oxford","10.1007/s11999-016-5016-8","2016"
"University of Nottingham","10.1007/s10803-016-2889-z","2016"
"University College London","10.1007/s10606-016-9260-y","2016"
"University of Birmingham","10.1007/s11187-016-9780-3","2016"
"University of Glasgow","10.1007/s11103-016-0522-3","2016"
"University College London","10.1007/s10877-016-9920-y","2016"
"University of Cambridge","10.1007/s11916-016-0586-4","2016"
"Bangor University","10.1007/s00426-016-0791-0","2016"
"University of Birmingham","10.1007/s00239-016-9756-6","2016"
"University of Liverpool","10.1007/s10612-016-9340-9","2016"
"University of East Anglia","10.1007/s10614-016-9610-3","2016"
"Swansea University","10.3758/s13420-016-0225-2","2016"
"University of Sheffield","10.1007/s11098-016-0707-2","2016"
"University College London","10.1007/s10734-016-0036-6","2016"
"University of Cambridge","10.1007/s10734-016-0039-3","2016"
"London School of Economics and Political Science","10.1007/s10198-016-0823-0","2016"
"Aberystwyth University","10.1007/s00453-016-0201-4","2016"
"King's College London","10.1007/s10933-016-9907-1","2016"
"University College London","10.1007/s10734-016-0035-7","2016"
"University College London","10.1007/s10734-016-0044-6","2016"
"University College London","10.1007/s10828-016-9082-9","2016"
"King's College London","10.1007/s00125-016-4076-3","2016"
"King's College London","10.1007/s00204-016-1819-3","2016"
"Durham University","10.1007/s10764-016-9913-1","2016"
"University of Sussex","10.1007/s11211-016-0270-1","2016"
"University of Bristol","10.1007/s10853-016-0295-8","2016"
"Durham University","10.1007/s10533-016-0234-4","2016"
"King's College London","10.1007/s00408-016-9933-9","2016"
"University of Oxford","10.1007/s12265-016-9708-y","2016"
"University of Southampton","10.1007/s12035-016-0053-6","2016"
"University College London","10.1007/s00415-016-8254-5","2016"
"University of Glasgow","10.1007/s12975-016-0487-1","2016"
"Durham University","10.1007/s10767-016-9231-9","2016"
"London School of Economics and Political Science","10.1007/s11205-016-1429-8","2016"
"University College London","10.1007/s00401-016-1609-2","2016"
"University of Sussex","10.1007/s10531-016-1191-x","2016"
"University of Manchester","10.1007/s00408-016-9931-y","2016"
"University of Nottingham","10.1007/s10162-016-0574-8","2016"
"University of Aberdeen","10.1007/s12517-016-2600-x","2016"
"University of Bristol","10.1007/s40509-016-0084-8","2016"
"Bangor University","10.1007/s41412-016-0029-9","2016"
"University of Oxford","10.1007/s00382-016-3308-z","2016"
"University College London","10.1007/s10865-016-9775-1","2016"
"University of Birmingham","10.1007/s11239-016-1399-3","2016"
"Manchester Metropolitan University","10.1007/s40901-016-0035-2","2016"
"University of Oxford","10.1007/s10601-016-9251-0","2016"
"University of Cambridge","10.1007/s00213-016-4405-8","2016"
"University of Sheffield","10.1007/s00382-016-3307-0","2016"
"University of Oxford","10.1007/s12152-016-9275-6","2016"
"University of Cambridge","10.1007/s40279-016-0606-x","2016"
"University of Bradford","10.1007/s10816-016-9292-0","2016"
"University of Sheffield","10.1007/s10853-016-0298-5","2016"
"Robert Gordon University","10.1007/s40869-016-0025-0","2016"
"University of Birmingham","10.1007/s10730-016-9308-x","2016"
"Imperial College London","10.1007/s00392-016-1025-6","2016"
"King's College London","10.1007/s00204-016-1808-6","2016"
"University of Birmingham","10.1007/s11869-016-0424-1","2016"
"University of St Andrews","10.1007/s11244-016-0700-1","2016"
"Cardiff University","10.1007/s00726-016-2319-8","2016"
"University of Liverpool","10.1007/s00224-016-9701-5","2016"
"University of Stirling","10.1007/s10021-016-0026-7","2016"
"Cardiff University","10.1007/s00415-016-8269-y","2016"
"University of West of England","10.1007/s00253-016-7807-y","2016"
"University of Nottingham","10.1007/s00453-016-0187-y","2016"
"University of Reading","10.1007/s11746-016-2883-9","2016"
"University of Leeds","10.1007/s11249-016-0737-0","2016"
"University of Sheffield","10.1007/s10529-016-2192-2","2016"
"University of Stirling","10.1007/s10803-016-2895-1","2016"
"University of Bristol","10.1007/s12520-016-0357-5","2016"
"University of Glasgow","10.1007/s00701-016-2932-z","2016"
"University College London","10.1007/s11886-016-0771-4","2016"
"University College London","10.1007/s00261-016-0863-z","2016"
"University of Glasgow","10.1007/s40139-016-0115-5","2016"
"Swansea University","10.1007/s12649-016-9674-2","2016"
"University of Leeds","10.1007/s00233-016-9823-8","2016"
"University of Birmingham","10.1007/s11051-016-3565-0","2016"
"Imperial College London","10.1007/s11095-016-2018-x","2016"
"University of Liverpool","10.1007/s00737-016-0658-9","2016"
"University of Southampton","10.1007/s11135-016-0403-5","2016"
"University of Manchester","10.1007/s10439-016-1715-2","2016"
"University College London","10.1007/s11069-016-2550-3","2016"
"University of Edinburgh","10.1007/s11229-016-1187-9","2016"
"King's College London","10.1007/s00223-016-0186-7","2016"
"University College London","10.1007/s11422-016-9760-6","2016"
"University of Cambridge","10.1007/s00330-016-4555-4","2016"
"University of Sheffield","10.1007/s11721-016-0126-1","2016"
"University of Manchester","10.1007/s00038-016-0874-0","2016"
"University of Cambridge","10.1007/s10856-016-5763-9","2016"
"Lancaster University","10.1007/s10961-016-9493-4","2016"
"University of Glasgow","10.1007/s10856-016-5752-z","2016"
"Bangor University","10.1007/s10693-016-0263-0","2016"
"Durham University","10.1007/s10533-016-0238-0","2016"
"King's College London","10.1007/s11136-016-1313-7","2016"
"University of Hull","10.1007/s10551-016-3266-8","2016"
"University of Manchester","10.1007/s10988-016-9191-6","2016"
"University College London","10.1007/s10461-016-1541-4","2016"
"University of Warwick","10.1007/s00205-016-1042-7","2016"
"University of Edinburgh","10.1007/s10828-016-9083-8","2016"
"University of Hull","10.1007/s11356-016-7514-3","2016"
"University of Liverpool","10.1007/s10823-016-9303-3","2016"
"University of Cambridge","10.1007/s11999-016-5056-0","2016"
"University of Oxford","10.3758/s13423-016-1154-y","2016"
"King's College London","10.1007/s00467-016-3489-z","2016"
"King's College London","10.1007/s12565-016-0365-7","2016"
"University of Manchester","10.1007/s11306-016-1108-4","2016"
"University of Edinburgh","10.1007/s11262-016-1386-y","2016"
"University of Sussex","10.1007/s11572-016-9405-6","2016"
"Loughborough University","10.1007/s11249-016-0740-5","2016"
"University of Birmingham","10.1007/s11306-016-1094-6","2016"
"University of Nottingham","10.1007/s10706-016-0083-x","2016"
"University of Leeds","10.1007/s10096-016-2746-1","2016"
"Manchester Metropolitan University","10.1007/s10551-016-3276-6","2016"
"University of Glasgow","10.1007/s12650-016-0392-4","2016"
"University of Cambridge","10.1007/s10905-016-9579-8","2016"
"Loughborough University","10.1007/s11071-016-3034-4","2016"
"Cardiff University","10.1007/s00162-016-0406-9","2016"
"University of Birmingham","10.1007/s00192-016-3125-2","2016"
"University College London","10.1007/s00213-016-4383-x","2016"
"Cardiff University","10.1007/s12649-016-9670-6","2016"
"University of Kent","10.1007/s10614-016-9617-9","2016"
"University of Liverpool","10.1007/s00467-016-3485-3","2016"
"University of Nottingham","10.1007/s10549-016-3967-9","2016"
"King's College London","10.1007/s00127-016-1280-x","2016"
"University of Bristol","10.1007/s11222-016-9698-2","2016"
"University of Liverpool","10.1007/s10690-016-9219-5","2016"
"King's College London","10.1007/s40167-016-0039-2","2016"
"University of Bristol","10.1007/s00125-016-4087-0","2016"
"University of Nottingham","10.1007/s12027-016-0434-3","2016"
"University of Bristol","10.1007/s11406-016-9755-2","2016"
"University of Manchester","10.1007/s10767-016-9236-4","2016"
"University of Portsmouth","10.1007/s10991-016-9185-z","2016"
"University of Manchester","10.1007/s11051-016-3572-1","2016"
"King's College London","10.1007/s11199-016-0669-z","2016"
"King's College London","10.1007/s11046-016-0058-8","2016"
"Imperial College London","10.1007/s11242-016-0762-3","2016"
"University of Nottingham","10.1007/s12529-016-9578-3","2016"
"University of St Andrews","10.1007/s40279-016-0615-9","2016"
"Imperial College London","10.1007/s12032-016-0827-8","2016"
"Nottingham Trent University","10.1007/s11469-016-9698-7","2016"
"University of Portsmouth","10.1007/s10919-016-0240-1","2016"
"Edinburgh Napier University","10.1007/s10948-016-3756-z","2016"
"Imperial College London","10.1007/s11269-016-1487-3","2016"
"University College London","10.1007/s00018-016-2351-6","2016"
"University of Lincoln","10.1007/s10071-016-1030-1","2016"
"University of Salford","10.1007/s11252-016-0593-6","2016"
"Queen's University of Belfast","10.1140/epjd/e2016-70281-7","2016"
"University of Bristol","10.1007/s00029-016-0258-6","2016"
"King's College London","10.1007/s10439-016-1721-4","2016"
"University of York","10.3758/s13414-016-1199-z","2016"
"University of Manchester","10.1007/s00216-016-9890-4","2016"
"University of Birmingham","10.1007/s11663-016-0783-x","2016"
"Imperial College London","10.1007/s12018-016-9223-3","2016"
"University College London","10.1007/s11244-016-0706-8","2016"
"Cardiff University","10.1007/s10963-016-9096-x","2016"
"University of Leeds","10.1007/s10530-016-1265-4","2016"
"University of Cambridge","10.1007/s00412-016-0614-5","2016"
"University of Greenwich","10.1007/s11030-016-9692-9","2016"
"University of Manchester","10.1208/s12248-016-9965-3","2016"
"Loughborough University","10.1007/s11038-016-9494-1","2016"
"University of Leeds","10.1007/s12469-016-0138-7","2016"
"University of Cambridge","10.1007/s10853-016-0280-2","2016"
"University of Glasgow","10.1007/s00441-016-2488-5","2016"
"St George's, University of London","10.1007/s00167-016-4272-1","2016"
"University of Oxford","10.1007/s10461-016-1539-y","2016"
"University of Cambridge","10.1007/s10853-016-0330-9","2016"
"University of Cambridge","10.1007/s11158-016-9322-5","2016"
"University of Nottingham","10.3758/s13423-016-1151-1","2016"
"University College London","10.1007/s10940-016-9321-x","2016"
"University of Cambridge","10.1007/s10654-016-0191-1","2016"
