"edpsname","eissn","journal_title","acceptation_date","online_publication_date","doi","reference","first_name","last_name","institution","zipcode","city"
"medsci","1958-5381","médecine/sciences",7/16/2019,"2019-10-18 09:10:55+02","10.1051/medsci/2019145","msc190182","Claude","Gutierrez","Institut de Pharmacologie et de Biologie Structurale","\N","\N"
"medsci","1958-5381","médecine/sciences",7/16/2019,"2019-10-18 09:10:57+02","10.1051/medsci/2019143","msc190192","Bruno","Pitard","CRCINA, CNRS, INSERM, Université d’Angers, Université de Nantes","\N","\N"
"medsci","1958-5381","médecine/sciences",8/5/2019,"2019-10-18 09:10:09+02","10.1051/medsci/2019158","msc190227","Claude","Matuchansky","Faculté de Médecine, Université Paris Diderot",,
"medsci","1958-5381","médecine/sciences",8/5/2019,"2019-12-17 09:12:17+01","10.1051/medsci/2019169","msc190219","Judith","Miné-Hattab","Dynamique du noyau, CNRS UMR 3664","\N","\N"
"medsci","1958-5381","médecine/sciences",8/7/2019,"2019-12-17 09:12:38+01","10.1051/medsci/2019167","msc190162","Bruno","Gonzalez","Inserm U1245 - Team 4","\N","\N"
"medsci","1958-5381","médecine/sciences",9/2/2019,"2020-01-06 09:01:01+01","10.1051/medsci/2019194","msc180310","Laurent","GROS","Institut de Recherche en Cancérologie de Montpellier; INSERM U1194","\N","\N"
"medsci","1958-5381","médecine/sciences",9/2/2019,"2020-01-06 09:01:10+01","10.1051/medsci/2019198","msc190065","Jérôme","Moreaux","Institut de Génétique Humaine, CHU Montpellier","\N","\N"
"medsci","1958-5381","médecine/sciences",9/2/2019,"2020-01-06 09:01:11+01","10.1051/medsci/2019202","msc190061","Yves","Gruel","EA 7501, GICC, Université François Rabelais, Tours","\N","\N"
"medsci","1958-5381","médecine/sciences",9/2/2019,"2020-01-06 09:01:11+01","10.1051/medsci/2019197","msc190199","Dominique","Valteau-Couanet","Gustave Roussy, département de cancérologie de l'enfant et de l'adolescent","\N","\N"
"medsci","1958-5381","médecine/sciences",9/2/2019,"2020-01-06 09:01:13+01","10.1051/medsci/2019206","msc180308","Jacques","Barbet","Centre de Recherche en Cancérologie de Nantes-Angers, Université de Nantes, Inserm, U892",,
"medsci","1958-5381","médecine/sciences",9/2/2019,"2020-01-06 09:01:18+01","10.1051/medsci/2019217","msc190041","Pierre","Martineau","IRCM","\N","\N"
"medsci","1958-5381","médecine/sciences",9/2/2019,"2020-01-06 09:01:22+01","10.1051/medsci/2019204","msc190087","J","Morel","Département de rhumatologie, Université et CHU de Montpellier ; UMR 5535 IGMM","\N","\N"
"medsci","1958-5381","médecine/sciences",9/2/2019,"2020-01-06 09:01:24+01","10.1051/medsci/2019212","msc190204","Laura","Foucault-Fruchard","CHRU de Tours / UMR 1253, iBrain, Université de Tours, Inserm,",,
"medsci","1958-5381","médecine/sciences",9/2/2019,"2020-01-06 09:01:26+01","10.1051/medsci/2019213","msc190101","Francois","Hirsch","INSERM","\N","\N"
"medsci","1958-5381","médecine/sciences",9/2/2019,"2020-01-06 09:01:27+01","10.1051/medsci/2019200","msc190008","Guillaume","DESOUBEAUX","CHU de Tours","\N","\N"
"medsci","1958-5381","médecine/sciences",9/2/2019,"2020-01-06 09:01:28+01","10.1051/medsci/2019201","msc190174","Aurélie","Du-Thanh","Univ Montpellier","\N","\N"
"medsci","1958-5381","médecine/sciences",9/2/2019,"2020-01-06 09:01:31+01","10.1051/medsci/2019192","msc190189","Marie-Caroline","Dieu-Nosjean","UMRS1135 Sorbonne Université, U1135 INSERM, Centre d'Immunologie et des Maladies Infectieuses (Cimi-Paris), Faculté de Médecine Sorbonne Université","\N","\N"
"medsci","1958-5381","médecine/sciences",9/2/2019,"2020-01-06 09:01:37+01","10.1051/medsci/2019215","msc190048","Renaud","Respaud","Université François-Rabelais de Tours, UMR 1100, CHRU de Tours,","\N","\N"
"medsci","1958-5381","médecine/sciences",9/2/2019,"2020-01-06 09:01:38+01","10.1051/medsci/2019214","msc190225","Philippe","GOUPILLE","CHU / Université de Tours",,
"medsci","1958-5381","médecine/sciences",9/2/2019,"2020-01-06 09:01:42+01","10.1051/medsci/2019207","msc190230","André","Pèlegrin","IRCM, Institut de Recherche en Cancérologie de Montpellier, INSERM, U1194","\N","\N"
"medsci","1958-5381","médecine/sciences",9/2/2019,"2020-01-06 09:01:44+01","10.1051/medsci/2019210","msc190009","David","Ternant","Université de Tours, EA 7501 GICC",,
"medsci","1958-5381","médecine/sciences",9/2/2019,"2020-01-06 09:01:53+01","10.1051/medsci/2019191","msc190197","Marie","KOSTINE","Service de Rhumatologie Hôpital Pellegrin","\N","\N"
"medsci","1958-5381","médecine/sciences",9/11/2019,"2020-03-04 09:03:03+01","10.1051/medsci/2019264","msc190150","Henri","Jautrou","LISST-Cers (UMR 5193), Université TOULOUSE II.","\N","\N"
"medsci","1958-5381","médecine/sciences",9/12/2019,"2019-12-17 09:12:07+01","10.1051/medsci/2019160","msc190195","Jeremy","Dufourt","Institut de Génétique Moléculaire de Montpellier, Université de Montpellier, CNRS-UMR 5535",,
"medsci","1958-5381","médecine/sciences",9/12/2019,"2019-12-17 09:12:09+01","10.1051/medsci/2019159","msc190205","Christel","Vérollet","IPBS","\N","\N"
"medsci","1958-5381","médecine/sciences",9/12/2019,"2019-12-17 09:12:13+01","10.1051/medsci/2019163","msc190222","Michel","Puceat","INSERM U1251","\N","\N"
"medsci","1958-5381","médecine/sciences",9/12/2019,"2019-12-17 09:12:15+01","10.1051/medsci/2019162","msc190234","Karim","BENIHOUD","Institut Gustave Roussy CNRS UMR 8203","94805","Villejuif"
"medsci","1958-5381","médecine/sciences",9/12/2019,"2019-12-17 09:12:28+01","10.1051/medsci/2019164","msc190216","Anne-Odile","HUEBER","Institut de Biologie Valrose","\N","\N"
"medsci","1958-5381","médecine/sciences",9/12/2019,"2019-12-17 09:12:31+01","10.1051/medsci/2019170","msc190251","Arnold","Munnich","Institut Imagine ; université Paris Descartes et UMR Inserm1163 ; hôpital Necker Enfants Malades, Paris.",,
"medsci","1958-5381","médecine/sciences",9/12/2019,"2019-12-17 09:12:40+01","10.1051/medsci/2019168","msc190215","Anita","Novais","Faculté dentaire de l'Université Paris Descartes","\N","\N"
"medsci","1958-5381","médecine/sciences",9/16/2019,"2019-10-18 09:10:02+02","10.1051/medsci/2019171","msc190252","Dominique","Mazier","CIMI-Paris, Sorbonne Université",,
"medsci","1958-5381","médecine/sciences",9/25/2019,"2019-12-17 09:12:22+01","10.1051/medsci/2019177","msc190256","Jordan","Bertrand","CoReBio PACA",,
"medsci","1958-5381","médecine/sciences",9/25/2019,"2020-02-04 09:02:18+01","10.1051/medsci/2019265","msc190218","Christiane","Nivet","Universite Paris Denis Diderot","\N","\N"
"medsci","1958-5381","médecine/sciences",9/25/2019,"2020-02-04 09:02:25+01","10.1051/medsci/2019266","msc190208","Eléna","GONCALVES","Sorbonne Université, Centre d'Immunologie et des Maladies Infectieuses, INSERM 1135","\N","\N"
"medsci","1958-5381","médecine/sciences",10/2/2019,"2020-02-04 09:02:16+01","10.1051/medsci/2019267","msc190226","Anne-Catherine","Prats","I2MC, Inserm UMR 1048","\N","\N"
"medsci","1958-5381","médecine/sciences",10/9/2019,"2019-12-17 09:12:20+01","10.1051/medsci/2019190","msc190267","Karine","Clément","Inserm/Sorbonne Université Unité Nutrition et Obésités ; approches systémiques Hôpital Pitié-Salpêtrière, Service de Nutrition, Paris France",,
"medsci","1958-5381","médecine/sciences",10/10/2019,"2020-01-06 09:01:15+01","10.1051/medsci/2019221","msc180309","Mélusine","Larivière","LabEx MAbImprove","\N","\N"
"medsci","1958-5381","médecine/sciences",10/10/2019,"2020-01-06 09:01:17+01","10.1051/medsci/2019218","msc190006","Laurie","Lajoie","Université de Tours, EA7501 GICC (Groupe Innovation et Ciblage Cellulaire)",,
"medsci","1958-5381","médecine/sciences",10/10/2019,"2020-01-06 09:01:19+01","10.1051/medsci/2019199","msc190012","HELENE","blasco","UNIVERSITE FRANCOIS RABELAIS INSERM U1253","\N","\N"
"medsci","1958-5381","médecine/sciences",10/10/2019,"2020-01-06 09:01:20+01","10.1051/medsci/2019208","msc190044","Theoodra","Bejan-Angoulvant","Service de Pharmacologie médicale, CHRU de Tours; EA 7501, GICC, équipe PATCH, Université de Tours, Tours, 37000, France; LabEx MabImprove.","\N","\N"
"medsci","1958-5381","médecine/sciences",10/10/2019,"2020-01-06 09:01:24+01","10.1051/medsci/2019225","msc190115","Manon","Dubois","Service de Dermatologie, CHU Lille, Lille, France","\N","\N"
"medsci","1958-5381","médecine/sciences",10/10/2019,"2020-01-06 09:01:30+01","10.1051/medsci/2019227","msc190223","Nicolas","Joubert","GICC EA7501(Groupe Innovation et Ciblage Cellulaire),  Université de Tours,  Equipe IMT (Innovation Moléculaire et thérapeutique),","\N","\N"
"medsci","1958-5381","médecine/sciences",10/10/2019,"2020-01-06 09:01:33+01","10.1051/medsci/2019216","msc190013","Thierry","Chardès","Institut de recherche en cancérologie de Montpellier","\N","\N"
"medsci","1958-5381","médecine/sciences",10/10/2019,"2020-01-06 09:01:35+01","10.1051/medsci/2019223","msc190016","Xavier","Decleves","Université Paris Descartes, Faculté de Pharmacie de Paris","\N","\N"
"medsci","1958-5381","médecine/sciences",10/10/2019,"2020-01-06 09:01:37+01","10.1051/medsci/2019211","msc180292","Matthieu","COLLIN","Inserm Transfert","\N","\N"
"medsci","1958-5381","médecine/sciences",10/10/2019,"2020-01-06 09:01:44+01","10.1051/medsci/2019196","msc190242","Hugo","Mouquet","Laboratoire d’Immunologie Humorale, Département d’Immunologie, Institut Pasteur, Inserm U1222,","\N","\N"
"medsci","1958-5381","médecine/sciences",10/14/2019,"2020-01-06 09:01:23+01","10.1051/medsci/2019226","msc190271","Manon","Dubois","Service de Dermatologie, CHU Lille, Lille, France","\N","\N"
"medsci","1958-5381","médecine/sciences",10/14/2019,"2020-01-06 09:01:31+01","10.1051/medsci/2019228","msc190270","Nicolas","Joubert","GICC EA7501(Groupe Innovation et Ciblage Cellulaire),  Université de Tours,  Equipe IMT (Innovation Moléculaire et thérapeutique),","\N","\N"
"medsci","1958-5381","médecine/sciences",10/16/2019,"2020-01-06 09:01:08+01","10.1051/medsci/2019233","msc190194","Jean-Pierre","Hardelin","Laboratoire Neuroscience Paris Seine-IBPS","\N","\N"
"medsci","1958-5381","médecine/sciences",10/16/2019,"2020-01-06 09:01:46+01","10.1051/medsci/2019235","msc190248","Isabelle","Caldelari","UPR 9002 CNRS-ARNUniversité de StrasbourgIBMC","\N","Strasbourg"
"medsci","1958-5381","médecine/sciences",10/16/2019,"2020-01-06 09:01:51+01","10.1051/medsci/2019236","msc190250","Nathalie","DROIN","INSERM U1170 Gustave Roussy","\N","\N"
"medsci","1958-5381","médecine/sciences",10/19/2019,"2020-02-04 09:02:29+01","10.1051/medsci/2019259","msc190273","Juan","Iovanna","Centre de Recherche en Cancérologie de Marseille (CRCM), INSERM U1068, CNRS UMR 7258, Aix-Marseille Université et Institut Paoli-Calmettes, Parc Scientifique et Technologique de Luminy, Marseille, France.",,
"medsci","1958-5381","médecine/sciences",10/21/2019,"2019-12-17 09:12:33+01","10.1051/medsci/2019243","msc190276","Céline","Paillette","Comité pour l’histoire de l’Inserm,","\N","\N"
"medsci","1958-5381","médecine/sciences",10/22/2019,"2020-01-06 09:01:06+01","10.1051/medsci/2019247","msc190283","JEAN-JACQUES","Zambrowski","Université Paris-Sud",,
"medsci","1958-5381","médecine/sciences",10/22/2019,"2020-02-04 09:02:22+01","10.1051/medsci/2019258","msc190277","Jordan","Bertrand","CoReBio PACA",,
"medsci","1958-5381","médecine/sciences",10/29/2019,"2020-01-06 09:01:04+01","10.1051/medsci/2019248","msc190290","François","Romagne","Université Aix Marseille","\N","\N"
"medsci","1958-5381","médecine/sciences",10/29/2019,"2020-03-04 09:03:04+01","10.1051/medsci/2020016","msc190163","Christophe","Gauld","CHU Grenoble-Alpes","\N","\N"
"medsci","1958-5381","médecine/sciences",10/30/2019,"2020-02-04 09:02:27+01","10.1051/medsci/2019269","msc190232","Mounira K","Chelbi-Alix","UMR-S1124 INSERM, Université Paris Descartes",,
"medsci","1958-5381","médecine/sciences",11/4/2019,"\N","10.1051/medsci/2020022","msc190228","Olivier","Joffre","Centre de Physiopathologie Toulouse Purpan INSERM U1043 -","\N","\N"
"medsci","1958-5381","médecine/sciences",11/5/2019,"2020-03-04 09:03:18+01","10.1051/medsci/2020008","msc190236","Beatrice","BAILLY-MAITRE","C3M INSERM U1065 Batiment Archimed","\N","\N"
"medsci","1958-5381","médecine/sciences",11/20/2019,"\N","10.1051/medsci/2020021","msc190245","bettina","couderc","Inserm UMR1027 et Institut Claudius Regaud -IUCT Oncopole - Université Toulouse 3","\N","\N"
"medsci","1958-5381","médecine/sciences",11/26/2019,"2020-03-04 09:03:01+01","10.1051/medsci/2020015","msc190281","Gérard","COULY","Institut de la Vision, Sorbonne Universités, UPMC Université Paris 06, INSERM","75012","Paris"
"medsci","1958-5381","médecine/sciences",12/4/2019,"2020-03-04 09:03:20+01","10.1051/medsci/2020014","msc190322","Hélène","Gilgenkrantz","Centre de Recherche sur l'Inflammation Inserm-U1149, Université Paris Diderot, Sorbonne Paris Cité","\N","\N"
"medsci","1958-5381","médecine/sciences",12/4/2019,"2020-03-04 09:03:25+01","10.1051/medsci/2020013","msc190324","Jordan","Bertrand","CoReBio PACA",,
"medsci","1958-5381","médecine/sciences",12/6/2019,"\N","10.1051/medsci/2020029","msc190287","Constance","Hammond","Inserm UMR1249","\N","\N"
"medsci","1958-5381","médecine/sciences",12/6/2019,"2020-03-04 09:03:06+01","10.1051/medsci/2020009","msc190274","Bruno","Antonny","Institut de Pharmacologie Moléculaire et Cellulaire, Université Côte d’Azur et CNRS, UMR 7275","\N","\N"
"medsci","1958-5381","médecine/sciences",12/6/2019,"2020-03-04 09:03:29+01","10.1051/medsci/2020010","msc190298","Martine","Barkats","Centre de Recherche en Myologie, Transfert de gènes dans le SNC & Biothérapie des maladies neuromusculaires, UPMC UM76 - CNRS FRE3617 - Inserm U974 -","\N","\N"
"medsci","1958-5381","médecine/sciences",12/17/2019,"2020-02-04 09:02:14+01","10.1051/medsci/2019252","msc190264","Alexandre","CHARLET","Institut des Neurosciences Cellulaires et Intégratives INCI CNRS UPR3212","\N","\N"
"medsci","1958-5381","médecine/sciences",12/17/2019,"2020-02-04 09:02:20+01","10.1051/medsci/2019253","msc190266","Jocelyne","Caboche","Neurosciences Paris Seine/Institut de Biologie Paris Seine","\N","\N"
"medsci","1958-5381","médecine/sciences",12/17/2019,"2020-02-04 09:02:24+01","10.1051/medsci/2019255","msc190279","Clarisse","BERLIOZ-TORRENT","Institut Cochin Université de Paris, INSERM, CNRS laboratoire ""Interactions Hôte-Virus""","\N","\N"
"medsci","1958-5381","médecine/sciences",12/17/2019,"2020-02-04 09:02:32+01","10.1051/medsci/2019254","msc190293","Patrick","Delmas","Laboratoire de Neurosciences cognitives, UMR 7291 CNRS, Aix-Marseille-Université",,
"medsci","1958-5381","médecine/sciences",12/17/2019,"2020-02-04 09:02:41+01","10.1051/medsci/2019256","msc190292","Marianne","Mangeney","Institut Cochin/CNRS UMR8104/Inserm U1016/ université Paris Descartes",,
"medsci","1958-5381","médecine/sciences",12/17/2019,"2020-02-04 09:02:42+01","10.1051/medsci/2019257","msc190295","François-Loïc","Cosset","CIRI","\N","\N"
"metal","2271-3654","Metallurgical Research & Technology",3/7/2019,"2019-08-09 09:08:14+02","10.1051/metal/2019006","metal180324","Jean-Pierre","Bellot","Université de Lorraine, CNRS","F-54000","Nancy"
"metal","2271-3654","Metallurgical Research & Technology",3/12/2019,"2019-08-12 09:08:21+02","10.1051/metal/2019011","metal180301","Johan","Debayle","Ecole Nationale Supérieure des Mines de Saint-Etienne","42023","Saint-Etienne"
"metal","2271-3654","Metallurgical Research & Technology",3/14/2019,"2019-08-09 09:08:06+02","10.1051/metal/2019013","metal180309","Sylvain","Martin","Mines Saint Etienne","42000","Saint Etienne"
"metal","2271-3654","Metallurgical Research & Technology",4/26/2019,"2019-08-09 09:08:16+02","10.1051/metal/2019025","metal180342","Julie","GODON","Univ. Lille, CNRS, INRA, ENSCL, UMR 8207 - UMET - Unité Matériaux et Transformations","59655","Villeneuve d'Ascq"
"metal","2271-3654","Metallurgical Research & Technology",5/9/2019,"2019-08-13 09:08:29+02","10.1051/metal/2019026","metal190129","Jean-Pierre","Bellot","Université de Lorraine, CNRS","F-54000","Nancy"
"metal","2271-3654","Metallurgical Research & Technology",5/24/2019,"2019-09-17 09:09:30+02","10.1051/metal/2019028","metal180323","Rayan","Bhar","Institut Jean Lamour","54000","Nancy"
"metal","2271-3654","Metallurgical Research & Technology",8/9/2019,"2019-09-17 09:09:34+02","10.1051/metal/2019037","metal180248","Olivier","Bouaziz","Laboratoire LEM3, Metz, France, Université de Metz","\N","METZ"
"mmnp","1760-6101","Mathematical Modelling of Natural Phenomena",1/22/2019,"2019-03-26 09:03:01+01","10.1051/mmnp/2019003","mmnp180080","Emmanuelle","Augeraud-Véron","Universite de Bordeaux","33608","PESSAC Cedex"
"mmnp","1760-6101","Mathematical Modelling of Natural Phenomena",3/15/2019,"2019-05-27 09:05:43+02","10.1051/mmnp/2019016","mmnp190003","Emmanuelle","Augeraud-Véron","Universite de Bordeaux","33608","PESSAC Cedex"
"mmnp","1760-6101","Mathematical Modelling of Natural Phenomena",4/24/2019,"2019-05-28 09:05:49+02","10.1051/mmnp/2019018","mmnp180166","Mathieu","desroches","Inria Sophia Antipolis Méditerranée Research Centre",,"Sophia Antipolis"
"mmnp","1760-6101","Mathematical Modelling of Natural Phenomena",5/22/2019,"2020-03-12 09:03:03+01","10.1051/mmnp/2019026","mmnp180175","Angélique","Stéphanou","CNRS en Alpes","\N","Grenoble"
"mmnp","1760-6101","Mathematical Modelling of Natural Phenomena",9/2/2019,"2020-02-28 09:02:13+01","10.1051/mmnp/2019037","mmnp190026","Clair","Poignard","Inria Centre de recherche Bordeaux Sud-Ouest","\N","Talence"
"mmnp","1760-6101","Mathematical Modelling of Natural Phenomena",10/29/2019,"2020-01-20 09:01:42+01","10.1051/mmnp/2019047","mmnp190047s","Vitaly","Volpert","Universite Claude Bernard Lyon 1",,
"parasite","1776-1042","Parasite",3/7/2019,"2019-03-22 09:03:57+01","10.1051/parasite/2019016","parasite190016","Stéphane","Picot","Universite Claude Bernard Lyon 1","69100","Lyon"
"parasite","1776-1042","Parasite",3/15/2019,"2019-04-03 09:04:45+02","10.1051/parasite/2019019","parasite180139","Lionel","Zenner","VetAgro Sup - Campus Veterinaire de Lyon","69280","Marcy l'Etoile"
"parasite","1776-1042","Parasite",3/26/2019,"2019-04-08 09:04:21+02","10.1051/parasite/2019022","parasite180155","Jean-Marc","Chavatte","Museum National d'Histoire Naturelle","75231","Paris"
"parasite","1776-1042","Parasite",4/8/2019,"2019-05-01 09:05:18+02","10.1051/parasite/2019025","parasite190005","Valentin","Greigert","Université de Strasbourg","67000","Strasbourg"
"parasite","1776-1042","Parasite",5/29/2019,"2019-06-27 09:06:30+02","10.1051/parasite/2019037","parasite190019","Antoine","Pariselle","Institut de Recherche pour le Developpement Delegation Regionale Occitanie","34394","MONTPELLIER"
"parasite","1776-1042","Parasite",6/17/2019,"2019-07-01 09:07:22+02","10.1051/parasite/2019039","parasite190024","Vincent","Robert","IRD","34090","Montpellier cedex 5"
"parasite","1776-1042","Parasite",7/7/2019,"2019-07-25 09:07:31+02","10.1051/parasite/2019044","parasite190041","Antoine","Pariselle","Institut de Recherche pour le Developpement Delegation Regionale Occitanie","34394","MONTPELLIER"
"parasite","1776-1042","Parasite",8/2/2019,"2019-08-23 09:08:53+02","10.1051/parasite/2019052","parasite190045","Judith","Fillaux","Centre Hospitalier Universitaire de Toulouse","31059","Toulouse"
"parasite","1776-1042","Parasite",8/6/2019,"2019-09-06 09:09:33+02","10.1051/parasite/2019053","parasite190040","Jorian","PRUDHOMME","Institut de recherche pour le developpement","\N","MONTPELLIER"
"parasite","1776-1042","Parasite",9/9/2019,"2019-09-20 09:09:56+02","10.1051/parasite/2019060","parasite190059","Jean-Lou","Justine","Museum National d'Histoire Naturelle","75231","Paris cedex 05"
"parasite","1776-1042","Parasite",9/18/2019,"2019-10-10 09:10:15+02","10.1051/parasite/2019061","parasite190042","Fabrice","Courtin","IRD","34398 Montpellier Cedex 05","MONTPELLIER"
"parasite","1776-1042","Parasite",10/16/2019,"2019-11-07 09:11:53+01","10.1051/parasite/2019062","parasite190081","Elodie","Portanier","Universite Claude Bernard Lyon 1","\N","Villeurbanne"
"parasite","1776-1042","Parasite",10/30/2019,"2019-11-18 09:11:22+01","10.1051/parasite/2019065","parasite190076","Hervé","Hoste","INRA IHAP","\N","Toulouse"
"parasite","1776-1042","Parasite",10/30/2019,"2019-11-22 09:11:29+01","10.1051/parasite/2019066","parasite190048","Vincent","Jamonneau","Institut de recherche pour le developpement","\N","MONTPELLIER"
"parasite","1776-1042","Parasite",11/4/2019,"2019-11-20 09:11:09+01","10.1051/parasite/2019068","parasite190130","Jean-Lou","Justine","Museum National d'Histoire Naturelle","75231","Paris cedex 05"
"parasite","1776-1042","Parasite",11/14/2019,"2019-11-29 09:11:10+01","10.1051/parasite/2019070","parasite180136","Stéphane","Picot","Universite Claude Bernard Lyon 1","69100","Lyon"
"parasite","1776-1042","Parasite",11/26/2019,"2019-12-11 09:12:14+01","10.1051/parasite/2019071","parasite190094","Magali","Casanova","Aix-Marseille Université","13402","Marseille"
"parasite","1776-1042","Parasite",12/5/2019,"2019-12-16 09:12:45+01","10.1051/parasite/2019073","parasite190140","Bernard","Davoust","IHU Méditerranée Infection","13385  Cedex 05","Marseille"
"parasite","1776-1042","Parasite",12/5/2019,"2019-12-23 09:12:04+01","10.1051/parasite/2019076","parasite180145","Radu","Blaga","Université Paris-Est Créteil Val de Marne (Paris XII)","94000","Creteil"
"parasite","1776-1042","Parasite",12/27/2019,"2020-01-14 09:01:27+01","10.1051/parasite/2019079","parasite190071","Mickael","Riou","INRA","37380","Nouzilly"
"ps","1262-3318","ESAIM: Probability and Statistics",4/1/2019,"2019-12-24 09:12:31+01","10.1051/ps/2019007","ps180096","Joseba","Dalmau","Centre de mathematiques appliquees","91128","Palaiseau"
"ps","1262-3318","ESAIM: Probability and Statistics",5/16/2019,"\N","10.1051/ps/2019009","ps190021","Gerard","Letac","Universite Toulouse III Paul Sabatier","31062","Toulouse"
"ps","1262-3318","ESAIM: Probability and Statistics",6/14/2019,"2019-12-24 09:12:27+01","10.1051/ps/2019011","ps180092","Antoine","Godichon-Baggioni","Institut de Mathématiques de Toulouse","\N","Toulouse"
"ps","1262-3318","ESAIM: Probability and Statistics",6/28/2019,"2020-01-03 09:01:00+01","10.1051/ps/2019014","ps180081","Kevin","Tanguy","LAREMA (CNRS UMR 6093)","49000","ANGERS"
"ps","1262-3318","ESAIM: Probability and Statistics",7/3/2019,"2019-12-24 09:12:29+01","10.1051/ps/2019015","ps180055","Thomas  Antoine","GALTIER","Universite Paris Diderot","75205 cedex 13","Paris"
"ps","1262-3318","ESAIM: Probability and Statistics",7/13/2019,"2020-01-20 09:01:11+01","10.1051/ps/2019018","ps190038","Julyan","Arbel","Inria Centre de Recherche Grenoble Rhone-Alpes","38334","Montbonnot"
"ps","1262-3318","ESAIM: Probability and Statistics",11/6/2019,"\N","10.1051/ps/2019022","ps170105","Florin","Avram","Universite de Pau et des Pays de l'Adour",,"Pau"
"ps","1262-3318","ESAIM: Probability and Statistics",11/6/2019,"\N","10.1051/ps/2019025","ps180061","Benoît  R.","Kloeckner","Universite Paris-Est Creteil Val de Marne","\N","Creteil"
"ps","1262-3318","ESAIM: Probability and Statistics",11/14/2019,"2020-03-06 09:03:56+01","10.1051/ps/2019027","ps180086","Charles","Suquet","Universite de Lille",,
"ps","1262-3318","ESAIM: Probability and Statistics",12/2/2019,"\N","10.1051/ps/2019028","ps180085","Julian","Tugaut","Universite Jean Monnet Saint-Etienne","\N","\N"
"ps","1262-3318","ESAIM: Probability and Statistics",12/16/2019,"2020-03-03 09:03:26+01","10.1051/ps/2019030","ps170111","Nadine","Guillotin-Plantard","Institut Camille Jordan",,
"ps","1262-3318","ESAIM: Probability and Statistics",12/19/2019,"2020-03-06 09:03:58+01","10.1051/ps/2019031","ps190016","Etienne","Pardoux","Aix-Marseille Univ, CNRS, Centrale Marseille, I2M",,"Marseille"
"rmr",,,11/11/2019,"2019-12-10 09:12:33+01","10.1051/rmr/190002","rmr190002","Denis","Barritault","Universite Paris-Est Creteil Val de Marne","75001","Paris"
"ro","1290-3868","RAIRO - Operations Research",1/23/2019,"\N","10.1051/ro/2019014","ro180068","Frédéric","Mazaud","Universite Toulouse III Paul Sabatier","31400","Toulouse"
"smdo","1779-6288","International Journal for Simulation and Multidisciplinary Design Optimization",2/6/2019,"2019-03-15 09:03:09+01","10.1051/smdo/2019002","smdo180012","Hamid","hamdani","Institut National des Sciences Appliquees de Rouen","\N","Saint Etienne du Rouvray"
"smdo","1779-6288","International Journal for Simulation and Multidisciplinary Design Optimization",8/27/2019,"2019-09-23 09:09:32+02","10.1051/smdo/2019016","smdo190012","Paul","Blondel","Universite Picradie Jules Verne","\N","\N"
"swsc","2115-7251","Journal of Space Weather and Space Climate",3/18/2019,"2019-05-17 09:05:48+02","10.1051/swsc/2019011","swsc190011","Jean","Lilensten","Institut de Planétologie et d'Astrophysique de Grenoble (IPAG)","\N","Grenoble"
"swsc","2115-7251","Journal of Space Weather and Space Climate",5/21/2019,"2019-07-16 09:07:43+02","10.1051/swsc/2019024","swsc180018","Mathieu","Barthelemy",,"38041","Grenoble Cedex 9"
