"institution",period,euro,"doi","journal_full_title","publisher","is_hybrid","issn","url",chf,conversion_rate,invoice_original_amount,"invoice_original_currency",snsf_voucher_number,"grant_snsf",grant_snsf_related
"Swiss National Science Foundation (SNSF)",2019,2427.97,"10.3389/fcell.2019.00282","Frontiers in Cell and Developmental Biology","Frontiers Media SA","FALSE","2296-634X",,2701.04,1.11247,2655.00,"EUR",9004317,"32AC-0_192951",170062
"Swiss National Science Foundation (SNSF)",2019,2868.51,"10.3389/fcimb.2019.00320","Frontiers in Cellular and Infection Microbiology","Frontiers Media SA","FALSE","2235-2988",,3191.13,1.11247,3177.15,"USD",9003110,"31AC-0_191181",162808
"Swiss National Science Foundation (SNSF)",2019,1824.16,"10.3389/feart.2019.00186","Frontiers in Earth Science","Frontiers Media SA","FALSE","2296-6463",,2029.32,1.11247,2046.30,"USD",9002866,"20AC-1_190945",155904
"Swiss National Science Foundation (SNSF)",2019,2411.09,"10.3389/feart.2019.00343","Frontiers in Earth Science","Frontiers Media SA","FALSE","2296-6463",,2682.27,1.11247,2681.73,"USD",9005060,"20AC-1_193783",163152
"Swiss National Science Foundation (SNSF)",2019,767.66,"10.3389/feduc.2019.00060","Frontiers in Education","Frontiers Media SA","FALSE","2504-284X",,854.00,1.11247,869.68,"USD",,"40AC-0_193782",129279
"Swiss National Science Foundation (SNSF)",2019,3002.11,"10.3389/fendo.2019.00286","Frontiers in Endocrinology","Frontiers Media SA","FALSE","1664-2392",,3339.76,1.11247,3177.15,"USD",,"PZ00P3_174120",174120
"Swiss National Science Foundation (SNSF)",2019,2828.84,"10.3389/fendo.2019.00510","Frontiers in Endocrinology","Frontiers Media SA","FALSE","1664-2392",,3147.00,1.11247,3177.15,"USD",9005003,"IZAC-0_193707",177070
"Swiss National Science Foundation (SNSF)",2019,1841.85,"10.3389/fevo.2019.00112","Frontiers in Ecology and Evolution","Frontiers Media SA","FALSE","2296-701X",,2049.00,1.11247,2046.30,"USD",9004029,"31AC-0_192928",166687
"Swiss National Science Foundation (SNSF)",2019,1844.02,"10.3389/fevo.2019.00282","Frontiers in Ecology and Evolution","Frontiers Media SA","FALSE","2296-701X",,2051.42,1.11247,2046.30,"USD",9002680,"31AC-0_190129",179481
"Swiss National Science Foundation (SNSF)",2019,2832.24,"10.3389/fgene.2019.00746","Frontiers in Genetics","Frontiers Media SA","FALSE","1664-8021",,3150.78,1.11247,3177.15,"USD",9002793,"32AC-0_190219",146127
"Swiss National Science Foundation (SNSF)",2019,439.47,"10.3389/fgene.2019.01121","Frontiers in Genetics","Frontiers Media SA","FALSE","1664-8021",,488.90,1.11247,484.65,"USD",9004320,"32AC-0_192961",182690
"Swiss National Science Foundation (SNSF)",2019,2868.51,"10.3389/fimmu.2019.02086","Frontiers in Immunology","Frontiers Media SA","FALSE","1664-3224",,3191.13,1.11247,3177.15,"USD",9003145,"CRAC-5_191176",170969
"Swiss National Science Foundation (SNSF)",2019,1798.90,"10.3389/fimmu.2019.02256","Frontiers in Immunology","Frontiers Media SA","FALSE","1664-3224",,2001.22,1.11247,1992.45,"USD",9003285,"31AC-0_191447",133110
"Swiss National Science Foundation (SNSF)",2019,2865.70,"10.3389/fimmu.2019.02341","Frontiers in Immunology","Frontiers Media SA","FALSE","1664-3224",,3188.00,1.11247,3177.15,"USD",9005098,"31AC-0_193800",173123
"Swiss National Science Foundation (SNSF)",2019,2897.16,"10.3389/fimmu.2019.02468","Frontiers in Immunology","Frontiers Media SA","FALSE","1664-3224",,3223.00,1.11247,3177.15,"EUR",9004309,"31AC-0_192936",165833
"Swiss National Science Foundation (SNSF)",2019,2898.50,"10.3389/fimmu.2019.02619","Frontiers in Immunology","Frontiers Media SA","FALSE","1664-3224",,3224.49,1.11247,3177.15,"USD",9004031,"31AC-0_192900",172956
"Swiss National Science Foundation (SNSF)",2019,2876.51,"10.3389/fimmu.2019.02712","Frontiers in Immunology","Frontiers Media SA","FALSE","1664-3224",,3200.03,1.11247,3177.15,"USD",9004583,"31AC-0_192989",172956
"Swiss National Science Foundation (SNSF)",2019,2881.88,"10.3389/fimmu.2019.02713","Frontiers in Immunology","Frontiers Media SA","FALSE","1664-3224",,3206.00,1.11247,3177.15,"USD",,"31AC-0_193879",173123
"Swiss National Science Foundation (SNSF)",2019,2924.12,"10.3389/fimmu.2019.02724","Frontiers in Immunology","Frontiers Media SA","FALSE","1664-3224",,3253.00,1.11247,3177.15,"USD",9005105,"CRAC-3_193697",154490
"Swiss National Science Foundation (SNSF)",2019,2876.51,"10.3389/fimmu.2019.02895","Frontiers in Immunology","Frontiers Media SA","FALSE","1664-3224",,3200.03,1.11247,3177.15,"USD",9004925,"PRAC-3_193635",179775
"Swiss National Science Foundation (SNSF)",2019,2872.80,"10.3389/fmicb.2019.00154","Frontiers in Microbiology","Frontiers Media SA","FALSE","1664-302X",,3195.90,1.11247,3177.15,"USD",,"31003A_173191",173191
"Swiss National Science Foundation (SNSF)",2019,2832.24,"10.3389/fmicb.2019.01311","Frontiers in Microbiology","Frontiers Media SA","FALSE","1664-302X",,3150.78,1.11247,3177.15,"USD",9002811,"PMAC-3_190274",171259
"Swiss National Science Foundation (SNSF)",2019,2583.59,"10.3389/fmicb.2019.02042","Frontiers in Microbiology","Frontiers Media SA","FALSE","1664-302X",,2874.17,1.11247,2655.00,"USD",9003144,"31AC-0_191237",149807
"Swiss National Science Foundation (SNSF)",2019,2876.51,"10.3389/fmicb.2019.02726","Frontiers in Microbiology","Frontiers Media SA","FALSE","1664-302X",,3200.03,1.11247,3177.15,"USD",9004584,"31AC-0_193017",179310
"Swiss National Science Foundation (SNSF)",2019,445.05,"10.3389/fnbot.2019.00074","Frontiers in Neurorobotics","Frontiers Media SA","FALSE","1662-5218",,495.10,1.11247,484.65,"USD",9003579,"CRAC-2_191805",160837
"Swiss National Science Foundation (SNSF)",2019,2451.83,"10.3389/fneur.2019.00325","Frontiers in Neurology","Frontiers Media SA","FALSE","1664-2295",,2727.59,1.11247,2681.73,"USD",,"320030_159705",159705
"Swiss National Science Foundation (SNSF)",2019,2863.08,"10.3389/fnhum.2019.00222","Frontiers in Human Neuroscience","Frontiers Media SA","FALSE","1662-5161",,3185.09,1.11247,3177.15,"USD",9002681,"PPAC-1_190146",150492
"Swiss National Science Foundation (SNSF)",2019,2856.52,"10.3389/fnins.2019.01412","Frontiers in Neuroscience","Frontiers Media SA","FALSE","1662-453X",,3177.79,1.11247,3177.15,"USD",9005147,"32AC-0_193843",169789
"Swiss National Science Foundation (SNSF)",2019,2832.24,"10.3389/fnmol.2019.00201","Frontiers in Molecular Neuroscience","Frontiers Media SA","FALSE","1662-5099",,3150.78,1.11247,3177.15,"USD",9002877,"31AC-0_190951",164271
"Swiss National Science Foundation (SNSF)",2019,1916.22,"10.3389/fnsys.2019.00015","Frontiers in Systems Neuroscience","Frontiers Media SA","FALSE","1662-5137",,2131.74,1.11247,2116.50,"USD",9004601,"P1AC-2_192996",178197
"Swiss National Science Foundation (SNSF)",2019,1121.35,"10.3389/fonc.2019.01388","Frontiers in Oncology","Frontiers Media SA","FALSE","2234-943X",,1247.47,1.11247,1238.55,"USD",9004853,"31AC-0_193534",176161
"Swiss National Science Foundation (SNSF)",2019,2411.09,"10.3389/fped.2019.00524","Frontiers in Pediatrics","Frontiers Media SA","FALSE","2296-2360",,2682.27,1.11247,2681.73,"USD",9005153,"32AC-0_193713",146993
"Swiss National Science Foundation (SNSF)",2019,2898.50,"10.3389/fphar.2019.01187","Frontiers in Pharmacology","Frontiers Media SA","FALSE","1663-9812",,3224.49,1.11247,3177.15,"USD",9003549,"31AC-0_191922",134926
"Swiss National Science Foundation (SNSF)",2019,2825.84,"10.3389/fphys.2019.00043","Frontiers in Physiology","Frontiers Media SA","FALSE","1664-042X",,3143.66,1.11247,3177.15,"USD",,"32003B_176172",176172
"Swiss National Science Foundation (SNSF)",2019,2872.80,"10.3389/fphys.2019.00080","Frontiers in Physiology","Frontiers Media SA","FALSE","1664-042X",,3195.90,1.11247,3177.15,"USD",,"310030-182573",182573
"Swiss National Science Foundation (SNSF)",2019,2863.08,"10.3389/fphys.2019.00831","Frontiers in Physiology","Frontiers Media SA","FALSE","1664-042X",,3185.09,1.11247,3177.15,"USD",9002457,"32AC-0_190043",159518
"Swiss National Science Foundation (SNSF)",2019,2863.08,"10.3389/fphys.2019.00834","Frontiers in Physiology","Frontiers Media SA","FALSE","1664-042X",,3185.09,1.11247,3177.50,"USD",9002599,"31AC-0_190094",165741
"Swiss National Science Foundation (SNSF)",2019,2832.24,"10.3389/fphys.2019.01003","Frontiers in Physiology","Frontiers Media SA","FALSE","1664-042X",,3150.78,1.11247,3177.15,"USD",9002934,"31AC-0_190976",159582
"Swiss National Science Foundation (SNSF)",2019,2868.51,"10.3389/fphys.2019.01119","Frontiers in Physiology","Frontiers Media SA","FALSE","1664-042X",,3191.13,1.11247,3177.15,"USD",9003280,"32AC-0_191323",159518
"Swiss National Science Foundation (SNSF)",2019,2855.81,"10.3389/fphys.2019.01460","Frontiers in Physiology","Frontiers Media SA","FALSE","1664-042X",,3177.00,1.11247,3177.15,"USD",,"51AC-0_193837",158771
"Swiss National Science Foundation (SNSF)",2019,1803.91,"10.3389/fphys.2019.01487","Frontiers in Physiology","Frontiers Media SA","FALSE","1664-042X",,2006.80,1.11247,1992.45,"USD",9004849,"31AC-0_193571",165741
"Swiss National Science Foundation (SNSF)",2019,2832.24,"10.3389/fpls.2019.01046","Frontiers in Plant Science","Frontiers Media SA","FALSE","1664-462X",,3150.78,1.11247,3177.15,"USD",9002876,"31AC-0_190938",172977
"Swiss National Science Foundation (SNSF)",2019,2868.51,"10.3389/fpls.2019.01156","Frontiers in Plant Science","Frontiers Media SA","FALSE","1664-462X",,3191.13,1.11247,3177.15,"USD",9003109,"31AC-0_191179",146300
"Swiss National Science Foundation (SNSF)",2019,2876.51,"10.3389/fpls.2019.01553","Frontiers in Plant Science","Frontiers Media SA","FALSE","1664-462X",,3200.03,1.11247,2950.00,"USD",9004582,"31AC-0_192992",155943
"Swiss National Science Foundation (SNSF)",2019,2832.24,"10.3389/fpsyg.2019.01715","Frontiers in Psychology","Frontiers Media SA","FALSE","1664-1078",,3150.78,1.11247,2950.00,"USD",9002813,"PBAC-1_190276",139870
"Swiss National Science Foundation (SNSF)",2019,1817.70,"10.3389/fpsyg.2019.02151","Frontiers in Psychology","Frontiers Media SA","FALSE","1664-1078",,2022.14,1.11247,1992.45,"USD",9003536,"10AC-4_191729",159389
"Swiss National Science Foundation (SNSF)",2019,2898.50,"10.3389/fpsyg.2019.02478","Frontiers in Psychology","Frontiers Media SA","FALSE","1664-1078",,3224.49,1.11247,3177.15,"USD",9004004,"10AC-4_192895",159606
"Swiss National Science Foundation (SNSF)",2019,1817.70,"10.3389/fpsyg.2019.02492","Frontiers in Psychology","Frontiers Media SA","FALSE","1664-1078",,2022.14,1.11247,1992.45,"USD",9003892,"P1AC-1_192902",188057
"Swiss National Science Foundation (SNSF)",2019,2832.24,"10.3389/fpsyt.2019.00582","Frontiers in Psychiatry","Frontiers Media SA","FALSE","1664-0640",,3150.78,1.11247,3177.15,"USD",9003094,"PPAC-3_191175",163859
"Swiss National Science Foundation (SNSF)",2019,2876.51,"10.3389/fpsyt.2019.00819","Frontiers in Psychiatry","Frontiers Media SA","FALSE","1664-0640",,3200.03,1.11247,3177.15,"USD",9004597,"33AC-0_192999",139468
"Swiss National Science Foundation (SNSF)",2019,2876.51,"10.3389/fpsyt.2019.00871","Frontiers in Psychiatry","Frontiers Media SA","FALSE","1664-0640",,3200.03,1.11247,3177.15,"USD",9004581,"10AC-4_192993",159286
"Swiss National Science Foundation (SNSF)",2019,933.41,"10.3389/fsufs.2019.00098","Frontiers in Sustainable Food Systems","Frontiers Media SA","FALSE","2571-581X",,1038.39,1.11247,1023.15,"USD",9003812,"40AC-0_192869",152033
"Swiss National Science Foundation (SNSF)",2019,948.34,"10.3390/antiox8090353","Antioxidants","MDPI AG","FALSE","2076-3921",,1055.00,1.11247,1055.46,"CHF",9005099,"31AC-0_193708",182105
"Swiss National Science Foundation (SNSF)",2019,399.11,"10.3390/bioengineering6020032","Bioengineering","MDPI AG","FALSE","2306-5354",,444.00,1.11247,444.26,"CHF",9004321,"31AC-0_192959",173171
"Swiss National Science Foundation (SNSF)",2019,968.12,"10.3390/buildings9100209","Buildings","MDPI AG","FALSE","2075-5309",,1077.00,1.11247,1077.00,"CHF",9003681,"IZAC-0_192281",174562
"Swiss National Science Foundation (SNSF)",2019,1742.61,"10.3390/cancers11091253","Cancers","MDPI AG","FALSE","2072-6694",,1938.60,1.11247,1938.60,"CHF",9003679,"32AC-0_192152",105593
"Swiss National Science Foundation (SNSF)",2019,1306.10,"10.3390/cells8080850","Cells","MDPI AG","FALSE","2073-4409",,1453.00,1.11247,1453.95,"CHF",9003419,"31AC-0_191870",175547
"Swiss National Science Foundation (SNSF)",2019,580.87,"10.3390/cryst9100529","Crystals","MDPI AG","FALSE","2073-4352",,646.20,1.11247,646.20,"CHF",9003690,"20AC-1_192688",182559
"Swiss National Science Foundation (SNSF)",2019,1615.75,"10.3390/en12163048","Energies","MDPI AG","FALSE","1996-1073",,1797.47,1.11247,1629.47,"EUR",9002883,"40AC-0_190959",167285
"Swiss National Science Foundation (SNSF)",2019,1481.22,"10.3390/en12224231","Energies","MDPI AG","FALSE","1996-1073",,1647.81,1.11247,1647.81,"CHF",9004311,"PZAC-2_192960",160563
"Swiss National Science Foundation (SNSF)",2019,1481.39,"10.3390/en12244723","Energies","MDPI AG","FALSE","1996-1073",,1648.00,1.11247,1647.81,"EUR",,"40AC-0_193746",172471
"Swiss National Science Foundation (SNSF)",2019,1481.22,"10.3390/genes10050394","Genes","MDPI AG","FALSE","2073-4425",,1647.81,1.11247,1647.81,"CHF",,"31003A_172861/1",172861
"Swiss National Science Foundation (SNSF)",2019,1306.10,"10.3390/ijerph16040640","International Journal of Environmental Research and Public Health","MDPI AG","FALSE","1660-4601",,1453.00,1.11247,1453.95,"CHF",9003150,"PZAC-1_191259",174082
"Swiss National Science Foundation (SNSF)",2019,1132.70,"10.3390/ijms20153624","International Journal of Molecular Sciences","MDPI AG","FALSE","1422-0067",,1260.09,1.11247,1260.09,"CHF",9002814,"PPAC-3_190454",163929
"Swiss National Science Foundation (SNSF)",2019,1548.81,"10.3390/ijms20184440","International Journal of Molecular Sciences","MDPI AG","FALSE","1422-0067",,1723.00,1.11247,1723.20,"CHF",9003815,"31AC-0_192860",152636
"Swiss National Science Foundation (SNSF)",2019,1548.81,"10.3390/ijms20184522","International Journal of Molecular Sciences","MDPI AG","FALSE","1422-0067",,1723.00,1.11247,1723.20,"CHF",9004679,"PPAC-3_193030",157476
"Swiss National Science Foundation (SNSF)",2019,1132.70,"10.3390/ijms20215449","International Journal of Molecular Sciences","MDPI AG","FALSE","1422-0067",,1260.09,1.11247,1260.09,"CHF",9004310,"31AC-0_192937",184832
"Swiss National Science Foundation (SNSF)",2019,1481.21,"10.3390/ijms20246249","International Journal of Molecular Sciences","MDPI AG","FALSE","1422-0067",,1647.80,1.11247,1647.81,"CHF",9005100,"31AC-0_193705",172862
"Swiss National Science Foundation (SNSF)",2019,193.62,"10.3390/inorganics7110134","Inorganics","MDPI AG","FALSE","2304-6740",,215.40,1.11247,215.00,"CHF",9004566,"20AC-1_192987",156256
"Swiss National Science Foundation (SNSF)",2019,1742.61,"10.3390/jcm8101508","Journal of Clinical Medicine","MDPI AG","FALSE","2077-0383",,1938.60,1.11247,1938.60,"CHF",9003539,"PPAC-3_191808",163859
"Swiss National Science Foundation (SNSF)",2019,399.11,"10.3390/land8040071","Land","MDPI AG","FALSE","2073-445X",,444.00,1.11247,444.26,"EUR",9002865,"40AC-0_190460",177585
"Swiss National Science Foundation (SNSF)",2019,1306.96,"10.3390/ma12244181","Materials","MDPI AG","FALSE","1996-1944",,1453.95,1.11247,1453.95,"CHF",9005061,"20AC-1_193729",182000
"Swiss National Science Foundation (SNSF)",2019,1080.40,"10.3390/metabo10010004","Metabolites","MDPI AG","FALSE","2218-1989",,1201.91,1.11247,1086.23,"EUR",9005106,"P1AC-3_193797",174791
"Swiss National Science Foundation (SNSF)",2019,1480.49,"10.3390/molecules24234361","Molecules","MDPI AG","FALSE","1420-3049",,1647.00,1.11247,1647.81,"CHF",,"20AC-1_193916",184607
"Swiss National Science Foundation (SNSF)",2019,1316.62,"10.3390/pharmaceutics11100537","Pharmaceutics","MDPI AG","FALSE","1999-4923",,1464.70,1.11247,1464.72,"CHF",9004009,"PPAC-2_192813",170589
"Swiss National Science Foundation (SNSF)",2019,798.70,"10.3390/polym11101537","Polymers","MDPI AG","FALSE","2073-4360",,888.53,1.11247,888.53,"CHF",9002802,"20AC-1_190159",182000
"Swiss National Science Foundation (SNSF)",2019,1234.37,"10.3390/polym11121912","Polymers","MDPI AG","FALSE","2073-4360",,1373.20,1.11247,1373.18,"CHF",9004737,"IZAC-0_193007",177995
"Swiss National Science Foundation (SNSF)",2019,1568.58,"10.3390/s19030656","Sensors","MDPI AG","FALSE","1424-8220",,1745.00,1.11247,1745.00,"CHF",,"200020_175809",175809
"Swiss National Science Foundation (SNSF)",2019,1234.19,"10.3390/su11143852","Sustainability","MDPI AG","FALSE","2071-1050",,1373.00,1.11247,1373.18,"CHF",9002812,"PPAC-1_190220",176736
"Swiss National Science Foundation (SNSF)",2019,1398.91,"10.3390/su11216135","Sustainability","MDPI AG","FALSE","2071-1050",,1556.25,1.11247,1556.27,"CHF",9004736,"CRAC-1_193071",138608
"Swiss National Science Foundation (SNSF)",2019,1234.37,"10.3390/su11246923","Sustainability","MDPI AG","FALSE","2071-1050",,1373.20,1.11247,1373.18,"CHF",9004962,"40AC-0_193639",154063
"Swiss National Science Foundation (SNSF)",2019,1306.96,"10.3390/toxins11030167","Toxins","MDPI AG","FALSE","2072-6651",,1453.95,1.11247,1453.95,"CHF",,"310030_192564",192564
"Swiss National Science Foundation (SNSF)",2019,1306.96,"10.3390/toxins11100611","Toxins","MDPI AG","FALSE","2072-6651",,1453.95,1.11247,1453.95,"CHF",9004032,"31AC-0_192897",162564
"Swiss National Science Foundation (SNSF)",2019,1307.00,"10.3390/toxins12010029","Toxins","MDPI AG","FALSE","2072-6651",,1454.00,1.11247,1453.95,"CHF",,"CRAC-3_193896",160703
"Swiss National Science Foundation (SNSF)",2019,311.43,"10.3991/ijet.v14i19.11123","International Journal of Emerging Technologies in Learning (iJET)","International Association of Online Engineering (IAOE)","FALSE","1863-0383",,346.46,1.11247,300.00,"EUR",9003698,"CRAC-2_192254",160811
"Swiss National Science Foundation (SNSF)",2019,166.30,"10.4202/app.00599.2019","Acta Palaeontologica Polonica","Polska Akademia Nauk Instytut Paleobiologii (Institute of Paleobiology, Polish Academy of Sciences)","FALSE","0567-7920",,185.00,1.11247,154.12,"EUR",,"20AC-1_193858",162775
"Swiss National Science Foundation (SNSF)",2019,404.51,"10.4480/GB2018.G94.01","Geographica Bernensia","Geographisches Institut der Universität Bern","FALSE",,,450.00,1.11247,450.00,"CHF",,"205121_169676",169676
"Swiss National Science Foundation (SNSF)",2019,1097.38,"10.5194/acp-19-9485-2019","Atmospheric Chemistry and Physics","Copernicus GmbH","FALSE","1680-7324",,1220.80,1.11247,1106.70,"EUR",9002794,"CRAC-2_190147",147659
"Swiss National Science Foundation (SNSF)",2019,2305.68,"10.5194/amt-12-6803-2019","Atmospheric Measurement Techniques","Copernicus GmbH","FALSE","1867-8548",,2565.00,1.11247,2323.00,"EUR",,"20AC-1_193898",159563
"Swiss National Science Foundation (SNSF)",2019,985.20,"10.5194/angeo-37-455-2019","Annales Geophysicae","Copernicus GmbH","FALSE","1432-0576",,1096.00,1.11247,992.00,"EUR",9002882,"20AC-1_190968",184657
"Swiss National Science Foundation (SNSF)",2019,1837.65,"10.5194/bg-16-3247-2019","Biogeosciences","Copernicus GmbH","FALSE","1726-4189",,2044.33,1.11247,1860.00,"EUR",9003116,"20AC-1_191184",150237
"Swiss National Science Foundation (SNSF)",2019,2322.55,"10.5194/bg-16-3997-2019","Biogeosciences","Copernicus GmbH","FALSE","1726-4189",,2583.77,1.11247,2325.00,"EUR",9004592,"20AC-1_193026",172506
"Swiss National Science Foundation (SNSF)",2019,1065.53,"10.5194/bg-16-4051-2019","Biogeosciences","Copernicus GmbH","FALSE","1726-4189",,1185.37,1.11247,1078.00,"EUR",,"PZ00P2_174101",174101
"Swiss National Science Foundation (SNSF)",2019,1729.48,"10.5194/cp-15-1345-2019","Climate of the Past","Copernicus GmbH","FALSE","1814-9332",,1924.00,1.11247,1581.00,"EUR",,"205121_169676",169676
"Swiss National Science Foundation (SNSF)",2019,1526.33,"10.5194/cp-15-1395-2019","Climate of the Past","Copernicus GmbH","FALSE","1814-9332",,1698.00,1.11247,1395.00,"EUR",,"205121_169676",169676
"Swiss National Science Foundation (SNSF)",2019,1263.53,"10.5194/cp-15-1427-2019","Climate of the Past","Copernicus GmbH","FALSE","1814-9332",,1405.64,1.11247,1155.00,"EUR",,"200021_162668",162668
"Swiss National Science Foundation (SNSF)",2019,1300.63,"10.5194/hess-23-4621-2019","Hydrology and Earth System Sciences","Copernicus GmbH","FALSE","1607-7938",,1446.91,1.11247,1302.00,"EUR",9004765,"20AC-1_193548",169630
"Swiss National Science Foundation (SNSF)",2019,1538.38,"10.5194/hess-23-4717-2019","Hydrology and Earth System Sciences","Copernicus GmbH","FALSE","1607-7938",,1711.40,1.11247,1540.00,"EUR",9004680,"P1AC-2_193034",165435
"Swiss National Science Foundation (SNSF)",2019,2694.17,"10.5194/nhess-19-2421-2019","Natural Hazards and Earth System Sciences","Copernicus GmbH","FALSE","1684-9981",,2997.18,1.11247,2697.00,"EUR",9004315,"20AC-1_192966",163152
"Swiss National Science Foundation (SNSF)",2019,3292.54,"10.5194/se-10-1063-2019","Solid Earth","Copernicus GmbH","FALSE","1869-9529",,3662.85,1.11247,3255.00,"EUR",9002534,"20AC-1_190101",147046
"Swiss National Science Foundation (SNSF)",2019,3412.02,"10.5194/se-10-1181-2019","Solid Earth","Copernicus GmbH","FALSE","1869-9529",,3795.77,1.11247,3441.00,"EUR",9002867,"20AC-1_190691",169653
"Swiss National Science Foundation (SNSF)",2019,2619.65,"10.5194/se-10-2045-2019","Solid Earth","Copernicus GmbH","FALSE","1869-9529",,2914.28,1.11247,2604.00,"EUR",9004683,"FZAC-0_193061",154198
"Swiss National Science Foundation (SNSF)",2019,1929.94,"10.5194/tc-13-1889-2019","The Cryosphere","Copernicus GmbH","FALSE","1994-0424",,2147.00,1.11247,1953.00,"EUR",9004738,"20AC-1_193298",169775
"Swiss National Science Foundation (SNSF)",2019,1769.14,"10.5194/tc-13-2953-2019","The Cryosphere","Copernicus GmbH","FALSE","1994-0424",,1968.11,1.11247,1771.00,"EUR",9004557,"20AC-1_193010",156098
"Swiss National Science Foundation (SNSF)",2019,1662.97,"10.5194/tc-13-3413-2019","The Cryosphere","Copernicus GmbH","FALSE","1994-0424",,1850.00,1.11247,1694.00,"EUR",,"20AC-1_193911",178963
"Swiss National Science Foundation (SNSF)",2019,839.79,"10.5334/joc.83","Journal of Cognition","Ubiquity Press, Ltd.","FALSE","2514-4820",,934.24,1.11247,850.00,"EUR",9003147,"PZAC-1_191236",154911
"Swiss National Science Foundation (SNSF)",2019,1035.53,"10.5751/es-11087-240327","Ecology and Society","Resilience Alliance, Inc.","FALSE","1708-3087",,1152.00,1.11247,1175.00,"USD",9003149,"CRAC-1_191180",146336
"Swiss National Science Foundation (SNSF)",2019,2275.61,"10.7554/eLife.39111","eLife","eLife Sciences Publications, Ltd","FALSE","2050-084X",,2531.55,1.11247,2500.00,"USD",,"31003A_166318",166318
"Swiss National Science Foundation (SNSF)",2019,2293.10,"10.7554/eLife.42037","eLife","eLife Sciences Publications, Ltd","FALSE","2050-084X",,2551.00,1.11247,2500.00,"USD",,"310030_173085",173085
"Swiss National Science Foundation (SNSF)",2019,2434.22,"10.7554/elife.42669","eLife","eLife Sciences Publications, Ltd","FALSE","2050-084X",,2708.00,1.11247,2500.00,"USD",9002453,"31AC-0_190063",166678
"Swiss National Science Foundation (SNSF)",2019,2468.70,"10.7554/eLife.42670","eLife","eLife Sciences Publications, Ltd","FALSE","2050-084X",,2746.36,1.11247,2500.00,"USD",,"310030_166594",166594
"Swiss National Science Foundation (SNSF)",2019,2426.82,"10.7554/eLife.44215","eLife","eLife Sciences Publications, Ltd","FALSE","2050-084X",,2699.77,1.11247,2500.00,"USD",,"31003A-163267",163267
"Swiss National Science Foundation (SNSF)",2019,2495.08,"10.7554/eLife.44455","eLife","eLife Sciences Publications, Ltd","FALSE","2050-084X",,2775.70,1.11247,2500.00,"USD",,"31003A_179431",179431
"Swiss National Science Foundation (SNSF)",2019,2241.18,"10.7554/eLife.44552","eLife","eLife Sciences Publications, Ltd","FALSE","2050-084X",,2493.25,1.11247,2500.00,"USD",,"310030B_176402",176402
"Swiss National Science Foundation (SNSF)",2019,2252.87,"10.7554/elife.46041","eLife","eLife Sciences Publications, Ltd","FALSE","2050-084X",,2506.25,1.11247,2500.00,"USD",9002458,"31AC-0_190053",173335
"Swiss National Science Foundation (SNSF)",2019,2263.43,"10.7554/elife.48063","eLife","eLife Sciences Publications, Ltd","FALSE","2050-084X",,2518.00,1.11247,2500.00,"USD",9004594,"PZAC-3_193009",161467
"Swiss National Science Foundation (SNSF)",2019,2236.46,"10.7554/elife.48212","eLife","eLife Sciences Publications, Ltd","FALSE","2050-084X",,2488.00,1.11247,3000.00,"USD",9003417,"31AC-0_191803",162551
"Swiss National Science Foundation (SNSF)",2019,2280.74,"10.7554/elife.49972","eLife","eLife Sciences Publications, Ltd","FALSE","2050-084X",,2537.25,1.11247,2500.00,"USD",9004006,"20AC-1_192924",162775
"Swiss National Science Foundation (SNSF)",2019,2247.70,"10.7554/elife.50354","eLife","eLife Sciences Publications, Ltd","FALSE","2050-084X",,2500.50,1.11247,2500.00,"USD",9005058,"31AC-0_193695",169993
"Swiss National Science Foundation (SNSF)",2019,2263.43,"10.7554/eLife.50925","eLife","eLife Sciences Publications, Ltd","FALSE","2050-084X",,2518.00,1.11247,2500.00,"USD",9004490,"31AC-0_192984",166682
"Swiss National Science Foundation (SNSF)",2019,1026.46,"10.7717/peerj.6720","PeerJ","PeerJ","FALSE","2167-8359",,1141.91,1.11247,1095.00,"USD",,"310030B_173334",173334
"Swiss National Science Foundation (SNSF)",2019,1271.05,"10.7717/peerj.7373","PeerJ","PeerJ","FALSE","2167-8359",,1414.00,1.11247,1445.00,"USD",9002910,"IZAC-0_190967",180163
"Swiss National Science Foundation (SNSF)",2019,976.13,"10.7717/peerj.7476","PeerJ","PeerJ","FALSE","2167-8359",,1085.91,1.11247,1095.00,"USD",9002868,"20AC-1_190946",153502
"Swiss National Science Foundation (SNSF)",2019,1310.60,"10.7717/peerj.7517","PeerJ","PeerJ","FALSE","2167-8359",,1458.00,1.11247,1495.00,"USD",9002869,"20AC-1_190957",162359
"Swiss National Science Foundation (SNSF)",2019,974.41,"10.7717/peerj.8149","PeerJ","PeerJ","FALSE","2167-8359",,1084.00,1.11247,1095.00,"USD",9004580,"31AC-0_193013",179208
"Swiss National Science Foundation (SNSF)",2020,3318.47,"10.1016/j.cemconres.2019.105940","Cement and Concrete Research","Elsevier BV","TRUE","0008-8846",,3572.00,1.0764,3252.54,"EUR",,"20AC-1_193501",153394
"Swiss National Science Foundation (SNSF)",2020,4749.54,"10.1038/s41467-019-13818-7","Nature Communications","Springer Science and Business Media LLC","FALSE","2041-1723",,5112.40,1.0764,4620.33,"EUR",9005009,"20AC-1_193679",188623
