institution,period,euro,doi,title,payment_date,journal_full_title,publisher,is_hybrid,chf,conversion_rate,snsf_voucher_number,grant_snsf,grant_snsf_related,origin
Swiss National Science Foundation (SNSF),2025,4490.394877267876,10.1126/sciadv.adt4551,B-Cell Extracellular Vesicles Influence Melanoma Response to Immune Checkpoint Therapy,2025-10-15T09:44:00Z,Science Advances,American Association for the Advancement of Science,FALSE,4207.5,0.937,APC600723151,NA,"190550, 204655, 212553, 215576, 218166",Chronoshub
Swiss National Science Foundation (SNSF),2025,1905.0160085378868,10.1039/d5dd00103j,Assessing zero-shot generalisation behaviour in graph-neural-network interatomic potentials,2025-10-15T09:41:00Z,Digital Discovery,Royal Society of Chemistry,FALSE,1785,0.937,INV_047372,NA,217837,Chronoshub
Swiss National Science Foundation (SNSF),2025,3178.2283884738526,10.3847/2041-8213/ae0290,A Carbon-rich Disk Surrounding a Planetary-mass Companion,2025-10-15T09:38:00Z,The Astrophysical Journal Letters,IOP Publishing,FALSE,2978,0.937,8277084,NA,225479,Chronoshub
Swiss National Science Foundation (SNSF),2025,2641.4087513340446,10.1364/oe.572303,Generation of spectrally bright THz fields for nonlinear spectroscopy in LiNbO3 slab waveguides,2025-10-15T09:36:00Z,Optics Express,Optica Publishing Group,FALSE,2475,0.937,2686397,NA,214486,Chronoshub
Swiss National Science Foundation (SNSF),2025,3030.949839914621,10.1103/ydxb-1tfx,How quantum fluctuations freeze a classical liquid and then melt it into a topological one,2025-10-15T09:32:00Z,Physical Review Research,American Physical Society,FALSE,2840,0.937,INV/25/OCT/018347,NA,213805,Chronoshub
Swiss National Science Foundation (SNSF),2025,1654.2155816435431,10.1130/ges02862.1,"The life cycle of a giant A-type batholith in the Proterozoic, and its link to mineral resources; The Pikes Peak system, Colorado",2025-10-15T09:29:00Z,Geosphere,Geological Society of America,FALSE,1550,0.937,216171,NA,185009,Chronoshub
Swiss National Science Foundation (SNSF),2025,3335.112059765208,10.1136/jitc-2025-011768,Acquisition of an immunosuppressive microenvironment after CD19 CAR-T therapy is associated with T-cell dysfunction and resistance,2025-10-15T09:23:00Z,Journal for ImmunoTherapy of Cancer,BMJ Publishing Group,FALSE,3125,0.937,APC600721496,NA,201621,Chronoshub
Swiss National Science Foundation (SNSF),2025,3094.983991462113,10.1097/hc9.0000000000000840,Interleukin-18 binding protein protects against metabolic steatohepatitis,2025-10-15T09:23:00Z,Hepatology Communications,Wolters Kluwer,FALSE,2900,0.937,APC600720400,NA,215330,Chronoshub
Swiss National Science Foundation (SNSF),2025,3152.550800426894,10.1186/s13054-025-05686-z,The Lower Limit Margin: A Determinant of Autoregulatory Sensitivity to Changes in Cerebral Perfusion Pressure,2025-10-15T09:12:00Z,Critical Care,Springer Nature ,FALSE,2953.9401,0.937,2936663001,NA,225270,Chronoshub
Swiss National Science Foundation (SNSF),2025,1928.2497331910351,10.1038/s41598-025-20393-z,Synergistic effect of the next generation insecticide flupyradifurone with a fungal pathogen in the ant Lasius niger,2025-10-15T09:12:00Z,Scientific Reports,Springer Nature ,FALSE,1806.77,0.937,2936664335,NA,"206883, 195575",Chronoshub
Swiss National Science Foundation (SNSF),2025,2820.7577374599787,10.1038/s41598-025-21833-6,Direct observations of bedform migration driven by turbidity currents in a lacustrine channel,2025-10-15T09:12:00Z,Scientific Reports,Springer Nature ,FALSE,2643.05,0.937,2936664124,NA,201610,Chronoshub
Swiss National Science Foundation (SNSF),2025,6795.186766275347,10.1038/s41467-025-64714-2,Multi-layered ecological interactions determine growth of clinical antibiotic-resistant strains within human microbiomes,2025-10-15T09:12:00Z,Nature Communications,Springer Nature ,FALSE,6367.09,0.937,2936668354,NA,192428,Chronoshub
Swiss National Science Foundation (SNSF),2025,3397.598719316969,10.1186/s12913-025-13535-6,“WE FEEL LIKE ORPHANS”: LISTENING TO USERS’ EXPECTATIONS TO ENSURE MORE RESPONSIVE HEALTHCARE SERVICES IN RURAL PERU,2025-10-15T09:12:00Z,BMC Health Services Research,Springer Nature ,FALSE,3183.55,0.937,2936665817,NA,160366,Chronoshub
Swiss National Science Foundation (SNSF),2025,7833.500533617929,10.1038/s44320-025-00155-9,A scheduler for rhythmic gene expression,2025-10-15T09:12:00Z,Molecular Systems Biology,Springer Nature ,FALSE,7339.99,0.937,2936668300,NA,207470,Chronoshub
Swiss National Science Foundation (SNSF),2025,2243.9167556029884,10.1038/s44172-025-00499-y,Perpendicular-anisotropy artificial spin ice with spontaneous ordering: a platform for reservoir computing with flexible timescales,2025-10-15T09:12:00Z,Communications Engineering,Springer Nature ,FALSE,2102.55,0.937,2936668694,NA,200332,Chronoshub
Swiss National Science Foundation (SNSF),2025,3166.862433297759,10.1186/s12864-025-12113-8,Prevalence of Oxalotrophy in the Human Microbiome,2025-10-15T09:11:00Z,BMC Genomic Data,Springer Nature ,FALSE,2967.3501,0.937,2936659260,NA,194701,Chronoshub
Swiss National Science Foundation (SNSF),2025,6795.186766275347,10.1038/s41467-025-64514-8,Multilayer regulation underlies the functional precision and evolutionary potential of the olfactory system,2025-10-15T09:11:00Z,Nature Communications,Springer Nature ,FALSE,6367.09,0.937,2936660316,NA,219185,Chronoshub
Swiss National Science Foundation (SNSF),2025,6795.186766275347,10.1038/s41467-025-64557-x,Stress-hardening behaviour of biofilm streamers,2025-10-15T09:11:00Z,Nature Communications,Springer Nature ,FALSE,6367.09,0.937,2936662408,NA,179834,Chronoshub
Swiss National Science Foundation (SNSF),2025,6795.186766275347,10.1038/s41467-025-64478-9,Large transient assemblies of Apaf1 constitute the apoptosome in cells,2025-10-15T09:11:00Z,Nature Communications,Springer Nature ,FALSE,6367.09,0.937,2936662962,NA,201158,Chronoshub
Swiss National Science Foundation (SNSF),2025,2449.6264674493063,10.1103/zn5y-vgkw,Evidence for mid-infrared element-specific selective manipulation of the ultrafast MOKE dynamics in the ferrimagnet FeCr2S4,2025-10-15T09:04:00Z,Physical Review Research,American Physical Society,FALSE,2295.3,0.937,INV/25/OCT/018328,NA,192337,Chronoshub
Swiss National Science Foundation (SNSF),2025,3634.0981856990393,10.3389/fpubh.2025.1654488,Setting a Social Science Research Agenda for Long Covid. A collaborative exercise with stakeholders and people with lived experience of Long Covid,2025-10-15T09:02:00Z,Frontiers in Public Health,Frontiers Media,FALSE,3405.15,0.937,2025-1434703-4,NA,"222164, 206554",Chronoshub
Swiss National Science Foundation (SNSF),2025,2032.0170757737458,10.5194/egusphere-2025-1718,ROMSOC: a regional atmosphere–ocean coupled model for CPU–GPU hybrid system architectures,2025-10-07T12:59:07Z,Geoscientific Model Development,Copernicus Publications,FALSE,3831.8,0.937,GMD-PUC-2025-259;SE-PUC-2025-52,NA,175787,Chronoshub
Swiss National Science Foundation (SNSF),2025,2374.599786552828,10.1364/oe.567982,Design and assembly of a cavity microscope with high numerical aperture for quantum simulations,2025-10-07T11:37:00Z,Optics Express,Optica Publishing Group,FALSE,2225,0.937,2678815,NA,"215924, 217124",Chronoshub
Swiss National Science Foundation (SNSF),2025,5672.358591248666,10.3847/1538-3881/add720,Consequences of Non-Gaussian Instrumental Noise in Perturbed Nulling Interferometers,2025-10-07T03:18:00Z,The Astronomical Journal,IOP Publishing,FALSE,5315,0.937,8275463,NA,"182901, 205606",Chronoshub
Swiss National Science Foundation (SNSF),2025,3247.598719316969,10.1371/journal.pgen.1011884,Conserved Calcineurin A splice variants regulate both constitutive and experience-dependent behaviors through tissue-specific signaling,2025-10-07T03:14:00Z,PLoS Genetics,Public Library of Science,FALSE,3043,0.937,PAB401391,NA,"197607, 155764, 150681",Chronoshub
Swiss National Science Foundation (SNSF),2025,6723.585912486659,10.1371/journal.pmed.1004765,Incidence and Prognostic Factors of Self-Harm and Subsequent Unnatural Death in South Africa: A Cohort Study,2025-10-07T03:14:00Z,PLoS Medicine,Public Library of Science,FALSE,6300,0.937,PAB401458,NA,193381,Chronoshub
Swiss National Science Foundation (SNSF),2025,4675.869797225187,10.1093/ofid/ofaf611,Safety of Bacillus Calmette-Guérin vaccination and impact on HIV-1 latent reservoir size in people with treated HIV-1 Infection,2025-10-07T03:04:00Z,Open Forum Infectious Diseases,Oxford University Press,FALSE,4381.29,0.937,SOA25LT012404,NA,200407,Chronoshub
Swiss National Science Foundation (SNSF),2025,3201.7075773745996,10.1021/jacsau.5c01092,Molecular Design Principles for Achieving High-Efficiency Light-Induced Charge Separation at the Nanometer Scale,2025-10-07T03:02:00Z,JACS Au,American Chemical Society,FALSE,3000,0.937,APC600718788,NA,208446,Chronoshub
Swiss National Science Foundation (SNSF),2025,2561.3660618996796,10.1002/lary.28552,Association between duration or intensity of tobacco smoking and olfactory function: a cross-sectional study among smokers willing to quit smoking,2025-10-07T03:01:00Z,Tobacco Induced Diseases,European Publishing,FALSE,2400,0.937,527,NA,173552,Chronoshub
Swiss National Science Foundation (SNSF),2025,1150.4802561366062,10.5194/acp-25-10823-2025,Saharan dust linked to European hail events,2025-10-07T02:57:00Z,Atmospheric Chemistry and Physics,Copernicus Publications,FALSE,1078,0.937,ACP-PUC-2025-497,NA,201792,Chronoshub
Swiss National Science Foundation (SNSF),2025,2820.7577374599787,10.1038/s41598-025-15561-0,Structural and molecular differentiation of cultured human neurons is accompanied by alterations of spontaneous and evoked calcium dynamics,2025-10-07T02:52:00Z,Scientific Reports,Springer Nature ,FALSE,2643.05,0.937,2936644182,NA,192757,Chronoshub
Swiss National Science Foundation (SNSF),2025,6795.186766275347,10.1038/s41467-025-64273-6,"Generation, Transmission, and Conversion of Orbital Torque by an Antiferromagnetic Insulator",2025-10-07T02:52:00Z,Nature Communications,Springer Nature ,FALSE,6367.09,0.937,2936657360,NA,200465,Chronoshub
Swiss National Science Foundation (SNSF),2025,6795.186766275347,10.1038/s41467-025-64172-w,Dendritic cell progenitors engineered to express extracellular-vesicle–internalizing receptors enhance cancer immunotherapy in mouse models,2025-10-07T02:52:00Z,Nature Communications,Springer Nature ,FALSE,6367.09,0.937,2936646514,NA,"10003595, 188868",Chronoshub
Swiss National Science Foundation (SNSF),2025,2407.161152614728,10.1186/s13063-025-09120-1,Hypothermic oxygenated perfusion (HOPE) against cancer recurrence after liver transplantation for hepatocellular carcinoma—study protocol for an international multicenter randomized controlled trial (HOPE4Cancer),2025-10-07T02:51:00Z,Trials,Springer Nature ,FALSE,2255.51,0.937,2936638089,NA,221622,Chronoshub
Swiss National Science Foundation (SNSF),2025,6795.186766275347,10.1038/s41467-025-64485-w,Mechanism of trinucleotide repeat expansion by MutSβ-MutLγ and contraction by FAN1,2025-10-07T02:51:00Z,Nature Communications,Springer Nature ,FALSE,6367.09,0.937,2936656058,NA,207588,Chronoshub
Swiss National Science Foundation (SNSF),2025,3974.4397011739593,10.1038/s42005-025-02314-8,Chaotic and quantum dynamics in driven-dissipative bosonic chains,2025-10-07T02:51:00Z,Communications Physics,Springer Nature ,FALSE,3724.05,0.937,2936655677,NA,215172,Chronoshub
Swiss National Science Foundation (SNSF),2025,1130.6083244397012,10.3390/languages10100261,A Cross-Language Investigation of Stimulus- and Person-Level Characteristics That Determine Phonemic Processing in Monolingual French- and German-Speaking Preschoolers,2025-10-07T02:45:00Z,Languages,MDPI,FALSE,1059.38,0.937,3697758,NA,180236,Chronoshub
Swiss National Science Foundation (SNSF),2025,2374.599786552828,10.1364/oe.561518,Polarimetric feature analysis of Mueller matrices for brain tumor image segmentation,2025-09-30T12:47:00Z,Optics Express,Optica Publishing Group,FALSE,2225,0.937,2681808,NA,205904,Chronoshub
Swiss National Science Foundation (SNSF),2025,2376.5848452508003,10.3390/metabo15100636,NAD+-dependent lysine acetylation regulates glucose uptake andfatty acid oxidation in cardiomyocytes,2025-09-30T12:46:00Z,Metabolites,MDPI,FALSE,2226.86,0.937,3859429,NA,182955,Chronoshub
Swiss National Science Foundation (SNSF),2025,667.0224119530416,10.1183/23120541.00724-2025,"Effect of short-term supplemental oxygen therapy on six-minute walk distance in highlanders at risk for pulmonary hypertension: a randomized, crossover trial",2025-09-30T12:39:00Z,ERJ Open Research,European Respiratory Society,FALSE,625,0.937,APC600712348,NA,219199,Chronoshub
Swiss National Science Foundation (SNSF),2025,2860.1921024546423,10.1136/bmjsit-2025-000400,Safety of Arthroscopic Rotator Cuff Repair: Using a Core Event Set for Clinician and Patient Assessment of Risks in a Multicenter Cohort Study,2025-09-30T12:39:00Z,"BMJ Surgery, Interventions, & Health Technologies",BMJ Publishing Group,FALSE,2680,0.937,APC600712097,NA,184959,Chronoshub
Swiss National Science Foundation (SNSF),2025,3057.257203842049,10.1111/adb.70036,Brain Connectivity of the Cingulate Cortex in Alcohol Use Disorder: Exploring Its Association With Mindfulness,2025-09-30T12:13:00Z,Addiction Biology,Wiley,FALSE,2864.65,0.937,9100199924,NA,159286,Chronoshub
Swiss National Science Foundation (SNSF),2025,6795.186766275347,10.1038/s41467-025-63947-5,Investigating whether deep learning models for co-folding learn the physics of protein-ligand interactions,2025-09-30T11:14:00Z,Nature Communications,Springer Nature ,FALSE,6367.09,0.937,2936630201,NA,197629,Chronoshub
Swiss National Science Foundation (SNSF),2025,2603.2870864461047,10.1186/s12904-025-01874-4,LGBTIQ+ people in palliative and end-of-life care contexts in Switzerland: A scoping review,2025-09-30T11:14:00Z,BMC Palliative Care,Springer Nature ,FALSE,2439.28,0.937,2936638002,NA,227176,Chronoshub
Swiss National Science Foundation (SNSF),2025,7833.500533617929,10.1038/s44320-025-00148-8,A Tool for Modeling Gene Regulatory Networks (GRN_modeler) and its Applications to Synthetic Biology,2025-09-30T11:14:00Z,Molecular Systems Biology,Springer Nature ,FALSE,7339.99,0.937,2936646465,NA,200532,Chronoshub
Swiss National Science Foundation (SNSF),2025,3628.335112059765,10.1038/s43856-025-01125-w,Update of a prediction model for postoperative shoulder stiffness after arthroscopic rotator cuff repair,2025-09-30T11:14:00Z,communications medicine,Springer Nature ,FALSE,3399.75,0.937,2936626852,NA,184959,Chronoshub
Swiss National Science Foundation (SNSF),2025,2014.9092849519743,10.1186/s12910-025-01297-z,A Scoping Review of Ethical Decisions and Decision Tools for Experimental Animal Protocols,2025-09-30T11:14:00Z,BMC Medical Ethics,Springer Nature ,FALSE,1887.97,0.937,2936639016,NA,206458,Chronoshub
Swiss National Science Foundation (SNSF),2025,2820.7577374599787,10.1038/s41598-025-20297-y,Executive functions predict time reference processing in French-speaking people with Alzheimer’s disease,2025-09-30T11:14:00Z,Scientific Reports,Springer Nature ,FALSE,2643.05,0.937,2936644098,NA,197862,Chronoshub
Swiss National Science Foundation (SNSF),2025,2820.7577374599787,10.1038/s41598-025-18636-0,Addictive-like behavioural traits in pet dogs with extreme motivation for toy play,2025-09-30T11:14:00Z,Scientific Reports,Springer Nature ,FALSE,2643.05,0.937,2936624908,NA,174221,Chronoshub
Swiss National Science Foundation (SNSF),2025,6795.186766275347,10.1038/s41467-025-63993-z,Direct single-molecule detection and superresolution imaging with a low-cost portable smartphone-based microscope,2025-09-30T11:14:00Z,Nature Communications,Springer Nature ,FALSE,6367.09,0.937,2936633463,NA,"184687, 182881",Chronoshub
Swiss National Science Foundation (SNSF),2025,3166.8623265741726,10.1186/s12864-025-12067-x,Genetic architecture of resistance to plant secondary metabolites in Photorhabdus entomopathogenic bacteria,2025-09-30T11:14:00Z,BMC Genomics,Springer Nature ,FALSE,2967.35,0.937,2936644248,NA,186094,Chronoshub
Swiss National Science Foundation (SNSF),2025,6795.186766275347,10.1038/s41467-025-64115-5,Evolution of gut microbiota across honeybee species revealed by comparative metagenomics,2025-09-30T11:14:00Z,Nature Communications,Springer Nature ,FALSE,6367.09,0.937,2936642949,NA,"213860, 189496, 225148",Chronoshub
Swiss National Science Foundation (SNSF),2025,2728.12166488794,10.1186/s40337-025-01367-y,"Family life and caregiving during Family-Based Treatment (FBT) for anorexia nervosa: parent, patient, and clinician perspectives",2025-09-30T11:14:00Z,Journal of Eating Disorders,Springer Nature ,FALSE,2556.25,0.937,2936644153,NA,212661,Chronoshub
