Institute Name;APC Payment Year;DOI;article_is_hybrid;Article OA Status;Publisher Name;Journal Name;Journal ISSN(s);Journal ISSN print;Journal ISSN electronic;journal_issn_l ;Article License;agreement
University of Applied Sciences and Arts of Southern Switzerland;2022;10.1016/j.jmsy.2023.01.003;TRUE;Hybrid;Elsevier;Journal of Manufacturing Systems;;;0278-6125;;CC BY;Swiss Consortium Elsevier agreement
University of Applied Sciences and Arts of Southern Switzerland;2022;10.1016/j.energy.2023.127257;TRUE;Hybrid;Elsevier;Energy;;;0360-5442;;CC BY;Swiss Consortium Elsevier agreement
University of Applied Sciences and Arts of Southern Switzerland;2022;10.1016/j.jgar.2023.04.012;FALSE;Full;Elsevier;Journal of Global Antimicrobial Resistance;;;2213-7165;;CC BY;Swiss Consortium Elsevier agreement
University of Applied Sciences and Arts Western Switzerland;2022;10.1016/j.sagf.2022.01.010;FALSE;Full;Elsevier;Sages-Femmes;;;1637-4088;;CC BY-NC-ND;Swiss Consortium Elsevier agreement
University of Applied Sciences and Arts Western Switzerland;2022;10.1016/j.ctro.2022.01.003;FALSE;Full;Elsevier;Clinical and Translational Radiation Oncology;;;2405-6308;;CC BY-NC-ND;Swiss Consortium Elsevier agreement
University of Applied Sciences and Arts Western Switzerland;2022;10.1016/j.nepr.2022.103325;TRUE;Hybrid;Elsevier;Nurse Education in Practice;;;1471-5953;;CC BY-NC-ND;Swiss Consortium Elsevier agreement
University of Applied Sciences and Arts Western Switzerland;2022;10.1016/j.gaitpost.2022.04.008;TRUE;Hybrid;Elsevier;Gait & Posture;;;0966-6362;;CC BY;Swiss Consortium Elsevier agreement
University of Applied Sciences and Arts Western Switzerland;2022;10.1016/j.ecolind.2022.108955;FALSE;Full;Elsevier;Ecological Indicators;;;1470-160X;;CC BY;Swiss Consortium Elsevier agreement
University of Applied Sciences and Arts Western Switzerland;2022;10.1016/j.cej.2022.137334;TRUE;Hybrid;Elsevier;Chemical Engineering Journal;;;1385-8947;;CC BY-NC-ND;Swiss Consortium Elsevier agreement
University of Applied Sciences and Arts Western Switzerland;2022;10.1016/j.jad.2022.06.052;TRUE;Hybrid;Elsevier;Journal of Affective Disorders;;;0165-0327;;CC BY;Swiss Consortium Elsevier agreement
University of Applied Sciences and Arts Western Switzerland;2022;10.1016/j.cstp.2022.07.002;TRUE;Hybrid;Elsevier;Case Studies on Transport Policy;;;2213-624X;;CC BY-NC-ND;Swiss Consortium Elsevier agreement
University of Applied Sciences and Arts Western Switzerland;2022;10.1016/j.apnu.2022.07.020;TRUE;Hybrid;Elsevier;Archives of Psychiatric Nursing;;;0883-9417;;CC BY;Swiss Consortium Elsevier agreement
University of Applied Sciences and Arts Western Switzerland;2022;10.1016/j.ssci.2022.105879;TRUE;Hybrid;Elsevier;Safety Science;;;0925-7535;;CC BY;Swiss Consortium Elsevier agreement
University of Applied Sciences and Arts Western Switzerland;2022;10.1016/j.gecco.2022.e02239;FALSE;Full;Elsevier;Global Ecology and Conservation;;;2351-9894;;CC BY;Swiss Consortium Elsevier agreement
University of Applied Sciences and Arts Western Switzerland;2022;10.1016/j.aca.2022.340240;TRUE;Hybrid;Elsevier;Analytica Chimica Acta;;;0003-2670;;CC BY;Swiss Consortium Elsevier agreement
University of Applied Sciences and Arts Western Switzerland;2022;10.1016/j.ssmqr.2022.100152;FALSE;Full;Elsevier;SSM - Qualitative Research in Health;;;2667-3215;;CC BY;Swiss Consortium Elsevier agreement
University of Applied Sciences and Arts Western Switzerland;2022;10.1016/j.engfailanal.2022.106841;TRUE;Hybrid;Elsevier;Engineering Failure Analysis;;;1350-6307;;CC BY;Swiss Consortium Elsevier agreement
University of Applied Sciences and Arts Western Switzerland;2022;10.1016/j.jfoodeng.2022.111308;TRUE;Hybrid;Elsevier;Journal of Food Engineering;;;0260-8774;;CC BY;Swiss Consortium Elsevier agreement
University of Applied Sciences and Arts Western Switzerland;2022;10.1016/j.heliyon.2022.e10891;FALSE;Full;Elsevier;Heliyon;;;2405-8440;;CC BY;Swiss Consortium Elsevier agreement
University of Applied Sciences and Arts Western Switzerland;2022;10.1016/j.wombi.2022.10.003;TRUE;Hybrid;Elsevier;Women and Birth;;;1871-5192;;CC BY;Swiss Consortium Elsevier agreement
University of Applied Sciences and Arts Western Switzerland;2022;10.1016/j.geoderma.2022.116251;FALSE;Full;Elsevier;Geoderma;;;0016-7061;;CC BY-NC-ND;Swiss Consortium Elsevier agreement
University of Applied Sciences and Arts Western Switzerland;2022;10.1016/j.ijhm.2022.103391;TRUE;Hybrid;Elsevier;International Journal of Hospitality Management;;;0278-4319;;CC BY;Swiss Consortium Elsevier agreement
University of Applied Sciences and Arts Western Switzerland;2022;10.1016/j.seja.2022.100030;FALSE;Full;Elsevier;Solar Energy Advances;;;2667-1131;;CC BY;Swiss Consortium Elsevier agreement
University of Applied Sciences and Arts Western Switzerland;2022;10.1016/j.apacoust.2022.109161;TRUE;Hybrid;Elsevier;Applied Acoustics;;;0003-682X;;CC BY;Swiss Consortium Elsevier agreement
University of Applied Sciences and Arts Western Switzerland;2022;10.1016/j.kine.2022.12.177;TRUE;Hybrid;Elsevier;Kinésithérapie, la revue;;;1779-0123;;CC BY;Swiss Consortium Elsevier agreement
University of Applied Sciences and Arts Western Switzerland;2022;10.1016/j.aei.2022.101858;TRUE;Hybrid;Elsevier;Advanced Engineering Informatics;;;1474-0346;;CC BY;Swiss Consortium Elsevier agreement
University of Applied Sciences and Arts Western Switzerland;2022;10.1016/j.kine.2022.12.184;FALSE;Full;Elsevier;Kinésithérapie, la revue;;;1779-0123;;CC BY;Swiss Consortium Elsevier agreement
University of Applied Sciences and Arts Western Switzerland;2022;10.1016/j.jpi.2022.100183;FALSE;Full;Elsevier;Journal of Pathology Informatics;;;2153-3539;;CC BY-NC-ND;Swiss Consortium Elsevier agreement
University of Applied Sciences and Arts Western Switzerland;2022;10.1016/j.segan.2023.100999;TRUE;Hybrid;Elsevier;Sustainable Energy, Grids and Networks;;;2352-4677;;CC BY;Swiss Consortium Elsevier agreement
University of Applied Sciences and Arts Western Switzerland;2022;10.1016/j.websem.2023.100774;TRUE;Hybrid;Elsevier;Journal of Web Semantics;;;1570-8268;;CC BY;Swiss Consortium Elsevier agreement
University of Applied Sciences and Arts Western Switzerland;2022;10.1016/j.cmpb.2023.107373;TRUE;Hybrid;Elsevier;Computer Methods and Programs in Biomedicine;;;0169-2607;;CC BY;Swiss Consortium Elsevier agreement
University of Applied Sciences and Arts Western Switzerland;2022;10.1016/j.dib.2023.109027;FALSE;Full;Elsevier;Data in Brief;;;2352-3409;;CC BY;Swiss Consortium Elsevier agreement
University of Applied Sciences and Arts Western Switzerland;2022;10.1016/j.ssci.2023.106141;TRUE;Hybrid;Elsevier;Safety Science;;;0925-7535;;CC BY;Swiss Consortium Elsevier agreement
University of Applied Sciences and Arts Western Switzerland;2022;10.1016/j.wpi.2023.102193;TRUE;Hybrid;Elsevier;World Patent Information;;;0172-2190;;CC BY-NC-ND;Swiss Consortium Elsevier agreement
University of Applied Sciences and Arts Western Switzerland;2022;10.1016/j.ijhm.2023.103492;TRUE;Hybrid;Elsevier;International Journal of Hospitality Management;;;0278-4319;;CC BY;Swiss Consortium Elsevier agreement
University of Applied Sciences and Arts Western Switzerland;2022;10.1016/j.compedu.2023.104798;TRUE;Hybrid;Elsevier;Computers & Education;;;0360-1315;;CC BY;Swiss Consortium Elsevier agreement
University of Basel;2022;10.1016/j.jval.2021.12.017;FALSE;Full;Society;Value in Health;;;1098-3015;;CC BY;Swiss Consortium Elsevier agreement
University of Basel;2022;10.1016/j.xnsj.2022.100102;FALSE;Full;Elsevier;North American Spine Society Journal (NASSJ);;;2666-5484;;CC BY;Swiss Consortium Elsevier agreement
University of Basel;2022;10.1016/j.clindermatol.2022.02.013;FALSE;Full;Elsevier;Clinics in Dermatology;;;0738-081X;;CC BY-NC-ND;Swiss Consortium Elsevier agreement
University of Basel;2022;10.1016/j.mvr.2022.104345;TRUE;Hybrid;Elsevier;Microvascular Research;;;0026-2862;;CC BY-NC-ND;Swiss Consortium Elsevier agreement
University of Basel;2022;10.1016/j.esmoop.2022.100455;FALSE;Full;Society;ESMO Open;;;2059-7029;;CC BY-NC-ND;Swiss Consortium Elsevier agreement
University of Basel;2022;10.1016/j.atherosclerosis.2022.04.018;TRUE;Hybrid;Elsevier;Atherosclerosis;;;0021-9150;;CC BY-NC-ND;Swiss Consortium Elsevier agreement
University of Basel;2022;10.1016/j.semarthrit.2022.152017;TRUE;Hybrid;Elsevier;Seminars in Arthritis and Rheumatism;;;0049-0172;;CC BY-NC-ND;Swiss Consortium Elsevier agreement
University of Basel;2022;10.1016/j.chiabu.2022.105667;TRUE;Hybrid;Elsevier;Child Abuse & Neglect;;;0145-2134;;CC BY;Swiss Consortium Elsevier agreement
University of Basel;2022;10.1016/j.jhin.2022.04.016;TRUE;Hybrid;Elsevier;Journal of Hospital Infection;;;0195-6701;;CC BY;Swiss Consortium Elsevier agreement
University of Basel;2022;10.1016/j.ejim.2022.04.028;TRUE;Hybrid;Elsevier;European Journal of Internal Medicine;;;0953-6205;;CC BY-NC-ND;Swiss Consortium Elsevier agreement
University of Basel;2022;10.1016/j.biopha.2022.113120;FALSE;Full;Elsevier;Biomedicine & Pharmacotherapy;;;0753-3322;;CC BY-NC-ND;Swiss Consortium Elsevier agreement
University of Basel;2022;10.1016/j.jclinepi.2022.05.005;TRUE;Hybrid;Elsevier;Journal of Clinical Epidemiology;;;0895-4356;;CC BY-NC-ND;Swiss Consortium Elsevier agreement
University of Basel;2022;10.1016/j.jclinepi.2022.05.022;TRUE;Hybrid;Elsevier;Journal of Clinical Epidemiology;;;0895-4356;;CC BY-NC-ND;Swiss Consortium Elsevier agreement
University of Basel;2022;10.1016/j.copbio.2022.102750;TRUE;Hybrid;Elsevier;Current Opinion in Biotechnology;;;0958-1669;;CC BY-NC-ND;Swiss Consortium Elsevier agreement
University of Basel;2022;10.1016/j.mimet.2022.106508;TRUE;Hybrid;Elsevier;Journal of Microbiological Methods;;;0167-7012;;CC BY;Swiss Consortium Elsevier agreement
University of Basel;2022;10.1016/j.preteyeres.2022.101095;TRUE;Hybrid;Elsevier;Progress in Retinal and Eye Research;;;1350-9462;;CC BY-NC-ND;Swiss Consortium Elsevier agreement
University of Basel;2022;10.1016/j.apenergy.2022.119477;TRUE;Hybrid;Elsevier;Applied Energy;;;0306-2619;;CC BY;Swiss Consortium Elsevier agreement
University of Basel;2022;10.1016/j.bcmd.2022.102689;TRUE;Hybrid;Elsevier;Blood Cells, Molecules and Diseases;;;1079-9796;;CC BY;Swiss Consortium Elsevier agreement
University of Basel;2022;10.1016/j.ajem.2022.06.046;TRUE;Hybrid;Elsevier;American Journal of Emergency Medicine;;;0735-6757;;CC BY-NC-ND;Swiss Consortium Elsevier agreement
University of Basel;2022;10.1016/j.ijnurstu.2022.104320;TRUE;Hybrid;Elsevier;International Journal of Nursing Studies;;;0020-7489;;CC BY;Swiss Consortium Elsevier agreement
University of Basel;2022;10.1016/j.forsciint.2022.111376;TRUE;Hybrid;Elsevier;Forensic Science International;;;0379-0738;;CC BY;Swiss Consortium Elsevier agreement
University of Basel;2022;10.1016/j.poly.2022.116005;TRUE;Hybrid;Elsevier;Polyhedron;;;0277-5387;;CC BY;Swiss Consortium Elsevier agreement
University of Basel;2022;10.1016/j.envint.2022.107387;FALSE;Full;Elsevier;Environment International;;;0160-4120;;CC BY;Swiss Consortium Elsevier agreement
University of Basel;2022;10.1016/j.actbio.2022.07.014;TRUE;Hybrid;Elsevier;Acta Biomaterialia;;;1742-7061;;CC BY;Swiss Consortium Elsevier agreement
University of Basel;2022;10.1016/j.apsusc.2022.154230;TRUE;Hybrid;Elsevier;Applied Surface Science;;;0169-4332;;CC BY;Swiss Consortium Elsevier agreement
University of Basel;2022;10.1016/j.ohx.2022.e00338;FALSE;Full;Elsevier;HardwareX;;;2468-0672;;CC BY;Swiss Consortium Elsevier agreement
University of Basel;2022;10.1016/j.envint.2022.107437;FALSE;Full;Elsevier;Environment International;;;0160-4120;;CC BY;Swiss Consortium Elsevier agreement
University of Basel;2022;10.1016/j.mam.2022.101112;TRUE;Hybrid;Elsevier;Molecular Aspects of Medicine;;;0098-2997;;CC BY;Swiss Consortium Elsevier agreement
University of Basel;2022;10.1016/j.mne.2022.100162;FALSE;Full;Elsevier;Micro and Nano Engineering;;;2590-0072;;CC BY;Swiss Consortium Elsevier agreement
University of Basel;2022;10.1016/j.envpol.2022.119883;TRUE;Hybrid;Elsevier;Environmental Pollution;;;0269-7491;;CC BY;Swiss Consortium Elsevier agreement
University of Basel;2022;10.1016/j.jpba.2022.114980;TRUE;Hybrid;Elsevier;Journal of Pharmaceutical and Biomedical Analysis;;;0731-7085;;CC BY;Swiss Consortium Elsevier agreement
University of Basel;2022;10.1016/j.nicl.2022.103141;FALSE;Full;Elsevier;NeuroImage: Clinical;;;2213-1582;;CC BY;Swiss Consortium Elsevier agreement
University of Basel;2022;10.1016/j.nicl.2022.103148;FALSE;Full;Elsevier;NeuroImage: Clinical;;;2213-1582;;CC BY;Swiss Consortium Elsevier agreement
University of Basel;2022;10.1016/j.exger.2022.111925;TRUE;Hybrid;Elsevier;Experimental Gerontology;;;0531-5565;;CC BY;Swiss Consortium Elsevier agreement
University of Basel;2022;10.1016/j.smrv.2022.101689;TRUE;Hybrid;Elsevier;Sleep Medicine Reviews;;;1087-0792;;CC BY;Swiss Consortium Elsevier agreement
University of Basel;2022;10.1016/j.cose.2022.102877;TRUE;Hybrid;Elsevier;Computers & Security;;;0167-4048;;CC BY;Swiss Consortium Elsevier agreement
University of Basel;2022;10.1016/j.nicl.2022.103156;FALSE;Full;Elsevier;NeuroImage: Clinical;;;2213-1582;;CC BY;Swiss Consortium Elsevier agreement
University of Basel;2022;10.1016/j.molimm.2022.08.008;TRUE;Hybrid;Elsevier;Molecular Immunology;;;0161-5890;;CC BY;Swiss Consortium Elsevier agreement
University of Basel;2022;10.1016/j.bjps.2022.08.015;TRUE;Hybrid;Elsevier;Journal of Plastic, Reconstructive & Aesthetic Surgery;;;1748-6815;;CC BY;Swiss Consortium Elsevier agreement
University of Basel;2022;10.1016/j.mex.2022.101826;FALSE;Full;Elsevier;MethodsX;;;2215-0161;;CC BY;Swiss Consortium Elsevier agreement
University of Basel;2022;10.1016/j.molmet.2022.101580;FALSE;Full;Elsevier;Molecular Metabolism;;;2212-8778;;CC BY;Swiss Consortium Elsevier agreement
University of Basel;2022;10.1016/j.zefq.2022.08.003;TRUE;Hybrid;Elsevier;Zeitschrift fuer Evidenz, Fortbildung und Qualitaet im Gesundheitswesen;;;1865-9217;;CC BY;Swiss Consortium Elsevier agreement
University of Basel;2022;10.1016/j.scitotenv.2022.158314;TRUE;Hybrid;Elsevier;Science of the Total Environment;;;0048-9697;;CC BY;Swiss Consortium Elsevier agreement
University of Basel;2022;10.1016/j.prosdent.2022.08.009;TRUE;Hybrid;Elsevier;The Journal of Prosthetic Dentistry;;;0022-3913;;CC BY;Swiss Consortium Elsevier agreement
University of Basel;2022;10.1016/j.lungcan.2022.08.020;TRUE;Hybrid;Elsevier;Lung Cancer;;;0169-5002;;CC BY;Swiss Consortium Elsevier agreement
University of Basel;2022;10.1016/j.nicl.2022.103177;FALSE;Full;Elsevier;NeuroImage: Clinical;;;2213-1582;;CC BY;Swiss Consortium Elsevier agreement
University of Basel;2022;10.1016/j.molimm.2022.08.018;TRUE;Hybrid;Elsevier;Molecular Immunology;;;0161-5890;;CC BY;Swiss Consortium Elsevier agreement
University of Basel;2022;10.1016/j.biopsych.2022.08.025;TRUE;Hybrid;Elsevier;Biological Psychiatry;;;0006-3223;;CC BY;Swiss Consortium Elsevier agreement
University of Basel;2022;10.1016/j.eist.2022.08.005;TRUE;Hybrid;Elsevier;Environmental Innovation and Societal Transitions;;;2210-4224;;CC BY;Swiss Consortium Elsevier agreement
University of Basel;2022;10.1016/j.ijcha.2022.101122;FALSE;Full;Elsevier;IJC Heart & Vasculature;;;2352-9067;;CC BY;Swiss Consortium Elsevier agreement
University of Basel;2022;10.1016/j.surfcoat.2022.128870;TRUE;Hybrid;Elsevier;Surface & Coatings Technology;;;0257-8972;;CC BY;Swiss Consortium Elsevier agreement
University of Basel;2022;10.1016/j.jmva.2022.105103;TRUE;Hybrid;Elsevier;Journal of Multivariate Analysis;;;0047-259X;;CC BY;Swiss Consortium Elsevier agreement
University of Basel;2022;10.1016/j.psychsport.2022.102294;TRUE;Hybrid;Elsevier;Psychology of Sport & Exercise;;;1469-0292;;CC BY;Swiss Consortium Elsevier agreement
University of Basel;2022;10.1016/j.jmh.2022.100134;FALSE;Full;Elsevier;Journal of Migration and Health;;;2666-6235;;CC BY;Swiss Consortium Elsevier agreement
University of Basel;2022;10.1016/j.knee.2022.09.003;TRUE;Hybrid;Elsevier;The Knee;;;0968-0160;;CC BY;Swiss Consortium Elsevier agreement
University of Basel;2022;10.1016/j.ijid.2022.09.025;FALSE;Full;Elsevier;International Journal of Infectious Diseases;;;1201-9712;;CC BY;Swiss Consortium Elsevier agreement
University of Basel;2022;10.1053/j.jvca.2022.09.085;TRUE;Hybrid;Elsevier;Journal of Cardiothoracic and Vascular Anesthesia;;;1053-0770;;CC BY;Swiss Consortium Elsevier agreement
University of Basel;2022;10.1016/j.bbih.2022.100515;FALSE;Full;Elsevier;Brain, Behavior, & Immunity - Health;;;2666-3546;;CC BY;Swiss Consortium Elsevier agreement
University of Basel;2022;10.1016/j.vaccine.2022.09.056;TRUE;Hybrid;Elsevier;Vaccine;;;0264-410X;;CC BY;Swiss Consortium Elsevier agreement
University of Basel;2022;10.1016/j.jseint.2022.09.003;FALSE;Full;Elsevier;JSES International;;;2666-6383;;CC BY;Swiss Consortium Elsevier agreement
University of Basel;2022;10.1016/j.actpsy.2022.103753;FALSE;Full;Elsevier;Acta Psychologica;;;0001-6918;;CC BY;Swiss Consortium Elsevier agreement
University of Basel;2022;10.1016/j.matpur.2022.09.005;FALSE;Full;Society;Journal de mathématiques pures et appliquées;;;0021-7824;;CC BY;Swiss Consortium Elsevier agreement
University of Basel;2022;10.1016/j.bbih.2022.100524;FALSE;Full;Elsevier;Brain, Behavior, & Immunity - Health;;;2666-3546;;CC BY;Swiss Consortium Elsevier agreement
University of Basel;2022;10.1016/j.clnesp.2022.09.026;TRUE;Hybrid;Elsevier;Clinical Nutrition ESPEN;;;2405-4577;;CC BY;Swiss Consortium Elsevier agreement
University of Basel;2022;10.1016/j.envres.2022.114481;TRUE;Hybrid;Elsevier;Environmental Research;;;0013-9351;;CC BY-NC-ND;Swiss Consortium Elsevier agreement
University of Basel;2022;10.1016/j.jtherbio.2022.103367;TRUE;Hybrid;Elsevier;Journal of Thermal Biology;;;0306-4565;;CC BY;Swiss Consortium Elsevier agreement
University of Basel;2022;10.1016/j.ahj.2022.10.007;TRUE;Hybrid;Elsevier;American Heart Journal;;;0002-8703;;CC BY;Swiss Consortium Elsevier agreement
University of Basel;2022;10.1016/j.mib.2022.102225;TRUE;Hybrid;Elsevier;Current Opinion in Microbiology;;;1369-5274;;CC BY;Swiss Consortium Elsevier agreement
University of Basel;2022;10.1016/j.forsciint.2022.111494;TRUE;Hybrid;Elsevier;Forensic Science International;;;0379-0738;;CC BY;Swiss Consortium Elsevier agreement
University of Basel;2022;10.1016/j.actbio.2022.10.023;TRUE;Hybrid;Elsevier;Acta Biomaterialia;;;1742-7061;;CC BY-NC-ND;Swiss Consortium Elsevier agreement
University of Basel;2022;10.1016/j.fsigen.2022.102790;TRUE;Hybrid;Elsevier;Forensic Science International: Genetics;;;1872-4973;;CC BY;Swiss Consortium Elsevier agreement
University of Basel;2022;10.1016/j.chb.2022.107535;TRUE;Hybrid;Elsevier;Computers in Human Behavior;;;0747-5632;;CC BY;Swiss Consortium Elsevier agreement
University of Basel;2022;10.1016/j.ijhcs.2022.102956;TRUE;Hybrid;Elsevier;International Journal of Human - Computer Studies;;;1071-5819;;CC BY;Swiss Consortium Elsevier agreement
University of Basel;2022;10.1016/j.surfin.2022.102428;TRUE;Hybrid;Elsevier;Surfaces and Interfaces;;;2468-0230;;CC BY;Swiss Consortium Elsevier agreement
University of Basel;2022;10.1016/j.gaitpost.2022.10.017;TRUE;Hybrid;Elsevier;Gait & Posture;;;0966-6362;;CC BY;Swiss Consortium Elsevier agreement
University of Basel;2022;10.1016/j.cpc.2022.108586;TRUE;Hybrid;Elsevier;Computer Physics Communications;;;0010-4655;;CC BY;Swiss Consortium Elsevier agreement
University of Basel;2022;10.1016/j.mex.2022.101902;FALSE;Full;Elsevier;MethodsX;;;2215-0161;;CC BY;Swiss Consortium Elsevier agreement
University of Basel;2022;10.1016/j.gerinurse.2022.10.017;TRUE;Hybrid;Elsevier;Geriatric Nursing;;;0197-4572;;CC BY;Swiss Consortium Elsevier agreement
University of Basel;2022;10.1016/j.actbio.2022.10.055;TRUE;Hybrid;Elsevier;Acta Biomaterialia;;;1742-7061;;CC BY;Swiss Consortium Elsevier agreement
University of Basel;2022;10.1016/j.frl.2022.103442;TRUE;Hybrid;Elsevier;Finance Research Letters;;;1544-6123;;CC BY;Swiss Consortium Elsevier agreement
University of Basel;2022;10.1016/j.hydroa.2022.100140;FALSE;Full;Elsevier;Journal of Hydrology X;;;2589-9155;;CC BY;Swiss Consortium Elsevier agreement
University of Basel;2022;10.1016/j.joclim.2022.100186;FALSE;Full;Elsevier;The Journal of Climate Change and Health;;;2667-2782;;CC BY;Swiss Consortium Elsevier agreement
University of Basel;2022;10.1016/j.radcr.2022.11.020;FALSE;Full;Elsevier;Radiology Case Reports;;;1930-0433;;CC BY;Swiss Consortium Elsevier agreement
University of Basel;2022;10.1016/j.ejpn.2022.11.004;TRUE;Hybrid;Elsevier;European Journal of Paediatric Neurology;;;1090-3798;;CC BY;Swiss Consortium Elsevier agreement
University of Basel;2022;10.1016/j.jchromb.2022.123534;TRUE;Hybrid;Elsevier;Journal of Chromatography B;;;1570-0232;;CC BY;Swiss Consortium Elsevier agreement
University of Basel;2022;10.1016/j.aim.2022.108779;FALSE;Full;Elsevier;Advances in Mathematics;;;0001-8708;;CC BY;Swiss Consortium Elsevier agreement
University of Basel;2022;10.1016/j.scitotenv.2022.160216;TRUE;Hybrid;Elsevier;Science of the Total Environment;;;0048-9697;;CC BY;Swiss Consortium Elsevier agreement
University of Basel;2022;10.1016/j.molmet.2022.101643;FALSE;Full;Elsevier;Molecular Metabolism;;;2212-8778;;CC BY;Swiss Consortium Elsevier agreement
University of Basel;2022;10.1016/j.orthtr.2022.11.005;TRUE;Hybrid;Elsevier;Sports Orthopaedics and Traumatology;;;0949-328X;;CC BY;Swiss Consortium Elsevier agreement
University of Basel;2022;10.1016/j.langcom.2022.11.006;TRUE;Hybrid;Elsevier;Language and Communication;;;0271-5309;;CC BY;Swiss Consortium Elsevier agreement
University of Basel;2022;10.1016/j.yebeh.2022.109027;TRUE;Hybrid;Elsevier;Epilepsy & Behavior;;;1525-5050;;CC BY;Swiss Consortium Elsevier agreement
University of Basel;2022;10.1016/j.apr.2022.101611;TRUE;Hybrid;Elsevier;Atmospheric Pollution Research;;;1309-1042;;CC BY;Swiss Consortium Elsevier agreement
University of Basel;2022;10.1016/j.bios.2022.114962;TRUE;Hybrid;Elsevier;Biosensors and Bioelectronics;;;0956-5663;;CC BY;Swiss Consortium Elsevier agreement
University of Basel;2022;10.1016/j.heliyon.2022.e12133;FALSE;Full;Elsevier;Heliyon;;;2405-8440;;CC BY;Swiss Consortium Elsevier agreement
University of Basel;2022;10.1053/j.jvca.2022.11.038;TRUE;Hybrid;Elsevier;Journal of Cardiothoracic and Vascular Anesthesia;;;1053-0770;;CC BY;Swiss Consortium Elsevier agreement
University of Basel;2022;10.1016/j.jaesx.2022.100132;FALSE;Full;Elsevier;Journal of Asian Earth Sciences: X;;;2590-0560;;CC BY;Swiss Consortium Elsevier agreement
University of Basel;2022;10.1016/j.ctrv.2022.102497;TRUE;Hybrid;Elsevier;Cancer Treatment Reviews;;;0305-7372;;CC BY;Swiss Consortium Elsevier agreement
University of Basel;2022;10.1016/j.phytochem.2022.113555;TRUE;Hybrid;Elsevier;Phytochemistry;;;0031-9422;;CC BY;Swiss Consortium Elsevier agreement
University of Basel;2022;10.1016/j.envres.2022.115031;TRUE;Hybrid;Elsevier;Environmental Research;;;0013-9351;;CC BY;Swiss Consortium Elsevier agreement
University of Basel;2022;10.1016/j.ejpb.2022.12.008;TRUE;Hybrid;Elsevier;European Journal of Pharmaceutics and Biopharmaceutics;;;0939-6411;;CC BY;Swiss Consortium Elsevier agreement
University of Basel;2022;10.1016/j.ejpb.2022.12.007;TRUE;Hybrid;Elsevier;European Journal of Pharmaceutics and Biopharmaceutics;;;0939-6411;;CC BY;Swiss Consortium Elsevier agreement
University of Basel;2022;10.1016/j.phytochem.2022.113563;TRUE;Hybrid;Elsevier;Phytochemistry;;;0031-9422;;CC BY;Swiss Consortium Elsevier agreement
University of Basel;2022;10.1016/j.jgar.2022.12.002;FALSE;Full;Elsevier;Journal of Global Antimicrobial Resistance;;;2213-7165;;CC BY;Swiss Consortium Elsevier agreement
University of Basel;2022;10.1016/j.pathol.2022.10.006;TRUE;Hybrid;Elsevier;Pathology;;;0031-3025;;CC BY;Swiss Consortium Elsevier agreement
University of Basel;2022;10.1016/j.ejmech.2022.115038;TRUE;Hybrid;Elsevier;European Journal of Medicinal Chemistry;;;0223-5234;;CC BY;Swiss Consortium Elsevier agreement
University of Basel;2022;10.1016/j.jsbmb.2022.106235;TRUE;Hybrid;Elsevier;Journal of Steroid Biochemistry and Molecular Biology;;;0960-0760;;CC BY;Swiss Consortium Elsevier agreement
University of Basel;2022;10.1016/j.nantod.2022.101741;TRUE;Hybrid;Elsevier;Nano Today;;;1748-0132;;CC BY;Swiss Consortium Elsevier agreement
University of Basel;2022;10.1016/j.jad.2022.12.142;TRUE;Hybrid;Elsevier;Journal of Affective Disorders;;;0165-0327;;CC BY;Swiss Consortium Elsevier agreement
University of Basel;2022;10.1016/j.onehlt.2023.100482;FALSE;Full;Elsevier;One Health;;;2352-7714;;CC BY;Swiss Consortium Elsevier agreement
University of Basel;2022;10.1016/j.jsames.2023.104190;TRUE;Hybrid;Elsevier;Journal of South American Earth Sciences;;;0895-9811;;CC BY;Swiss Consortium Elsevier agreement
University of Basel;2022;10.1016/j.envint.2023.107737;FALSE;Full;Elsevier;Environment International;;;0160-4120;;CC BY;Swiss Consortium Elsevier agreement
University of Basel;2022;10.1016/j.psychsport.2023.102387;TRUE;Hybrid;Elsevier;Psychology of Sport & Exercise;;;1469-0292;;CC BY;Swiss Consortium Elsevier agreement
University of Basel;2022;10.1016/j.puhe.2023.01.010;TRUE;Hybrid;Elsevier;Public Health;;;0033-3506;;CC BY;Swiss Consortium Elsevier agreement
University of Basel;2022;10.1016/j.jcyt.2023.01.003;TRUE;Hybrid;Elsevier;Cytotherapy;;;1465-3249;;CC BY;Swiss Consortium Elsevier agreement
University of Basel;2022;10.1016/j.ijchp.2023.100371;FALSE;Full;Elsevier;International Journal of Clinical and Health Psychology;;;1697-2600;;CC BY-NC-ND;Swiss Consortium Elsevier agreement
University of Basel;2022;10.1016/j.erss.2023.102958;TRUE;Hybrid;Elsevier;Energy Research & Social Science;;;2214-6296;;CC BY;Swiss Consortium Elsevier agreement
University of Basel;2022;10.1016/j.fsigen.2023.102830;TRUE;Hybrid;Elsevier;Forensic Science International: Genetics;;;1872-4973;;CC BY-NC-ND;Swiss Consortium Elsevier agreement
University of Basel;2022;10.1016/j.coi.2023.102284;TRUE;Hybrid;Elsevier;Current Opinion in Immunology;;;0952-7915;;CC BY;Swiss Consortium Elsevier agreement
