Institution name;APC Payment Year;Date of Submission;Date of Acceptance;DOI;DOI URL;article_is_hybrid;Article OA Status;Publisher Name;Journal Name;Journal ISSN electronic;journal_issn_l ;Article License;agreement
University of Lausanne;;07.11.2023;02.04.2024;10.1016/j.forsciint.2024.112020;10.1016/j.forsciint.2024.112020;TRUE;Hybrid;Elsevier;Forensic Science International;0379-0738;;CC BY;
University of Lausanne;;29.10.2023;16.05.2024;10.1016/j.forsciint.2024.112066;10.1016/j.forsciint.2024.112066;TRUE;Hybrid;Elsevier;Forensic Science International;0379-0738;;CC BY;
University of Lausanne;;12.05.2023;11.10.2023;10.1016/j.pec.2023.108024;10.1016/j.pec.2023.108024;TRUE;Hybrid;Elsevier;Patient Education and Counseling;0738-3991;;CC BY;
University of Lausanne;;08.09.2023;25.02.2024;10.1016/j.chb.2024.108187;10.1016/j.chb.2024.108187;TRUE;Hybrid;Elsevier;Computers in Human Behavior;0747-5632;;CC BY;
University of Lausanne;;09.08.2023;06.02.2024;10.1016/j.cogdev.2024.101431;10.1016/j.cogdev.2024.101431;TRUE;Hybrid;Elsevier;Cognitive Development;0885-2014;;CC BY;
University of Lausanne;;01.05.2023;19.06.2023;10.1016/j.freeradbiomed.2023.06.015;10.1016/j.freeradbiomed.2023.06.015;TRUE;Hybrid;Elsevier;Free Radical Biology and Medicine;0891-5849;;CC BY;
University of Lausanne;;22.01.2023;26.04.2023;10.1016/j.numecd.2023.04.019;10.1016/j.numecd.2023.04.019;TRUE;Hybrid;Society;Nutrition, Metabolism and Cardiovascular Diseases;0939-4753;;CC BY;
University of Lausanne;;27.04.2023;14.07.2023;10.1016/j.smim.2023.101811;10.1016/j.smim.2023.101811;TRUE;Hybrid;Elsevier;Seminars in Immunology;1044-5323;;CC BY;
University of Lausanne;;05.05.2023;21.07.2023;10.1016/j.semcdb.2023.07.012;10.1016/j.semcdb.2023.07.012;TRUE;Hybrid;Elsevier;Seminars in Cell and Developmental Biology;1084-9521;;CC BY;
University of Lausanne;;18.09.2023;28.01.2024;10.1016/j.scijus.2024.01.003;10.1016/j.scijus.2024.01.003;TRUE;Hybrid;Society;Science & Justice;1355-0306;;CC BY;
University of Lausanne;;04.04.2023;25.08.2023;10.1016/j.pbi.2023.102455;10.1016/j.pbi.2023.102455;TRUE;Hybrid;Elsevier;Current Opinion in Plant Biology;1369-5266;;CC BY-NC;
University of Lausanne;;31.05.2023;03.09.2023;10.1016/j.pbi.2023.102461;10.1016/j.pbi.2023.102461;TRUE;Hybrid;Elsevier;Current Opinion in Plant Biology;1369-5266;;CC BY;
University of Lausanne;;25.10.2023;21.12.2023;10.1016/j.ijheh.2023.114316;10.1016/j.ijheh.2023.114316;TRUE;Hybrid;Elsevier;International Journal of Hygiene and Environmental Health;1438-4639;;CC BY-NC-ND;
University of Lausanne;;07.08.2023;23.11.2023;10.1016/j.arr.2023.102147;10.1016/j.arr.2023.102147;TRUE;Hybrid;Elsevier;Ageing Research Reviews;1568-1637;;CC BY;
University of Lausanne;;31.01.2023;08.05.2023;10.1016/j.jag.2023.103350;10.1016/j.jag.2023.103350;FALSE;Full Open Access;Elsevier;International Journal of Applied Earth Observation and Geoinformation;1569-8432;;CC BY;
University of Lausanne;;01.05.2023;09.11.2023;10.1016/j.emospa.2023.100990;10.1016/j.emospa.2023.100990;TRUE;Hybrid;Elsevier;Emotion, Space and Society;1755-4586;;CC BY;
University of Lausanne;;24.01.2023;05.02.2024;10.1016/j.chom.2024.02.002;10.1016/j.chom.2024.02.002;TRUE;Hybrid;Elsevier;Cell Host & Microbe;1931-3128;;CC BY;
University of Lausanne;;11.07.2023;10.01.2024;10.1016/j.redox.2024.103037;10.1016/j.redox.2024.103037;FALSE;Full Open Access;Elsevier;Redox Biology;2213-2317;;CC BY;
University of Lausanne;;23.11.2023;28.03.2024;10.1016/j.stemcr.2024.03.009;10.1016/j.stemcr.2024.03.009;FALSE;Full Open Access;Society;Stem Cell Reports;2213-6711;;CC BY;
University of Lausanne;;31.10.2023;22.05.2024;10.1016/j.trip.2024.101121;10.1016/j.trip.2024.101121;FALSE;Full Open Access;Elsevier;Transportation Research Interdisciplinary Perspectives;2590-1982;;CC BY;
University of Lausanne;;10.07.2023;22.12.2023;10.1016/j.cresp.2023.100179;10.1016/j.cresp.2023.100179;FALSE;Full Open Access;Elsevier;Current Research in Ecological and Social Psychology;2666-6227;;CC BY;
University of Lausanne;;29.03.2023;11.06.2023;10.1016/j.tfp.2023.100405;10.1016/j.tfp.2023.100405;FALSE;Full Open Access;Elsevier;Trees, Forests and People;2666-7193;;CC BY;
University of Lausanne;;13.03.2023;16.01.2024;10.1016/j.peg.2024.100009;10.1016/j.peg.2024.100009;TRUE;Hybrid;Elsevier;Progress in Economic Geography;2949-6942;;CC BY;
University of Lausanne;;18.09.2023;10.01.2024;10.1016/j.bbamcr.2024.119674;10.1016/j.bbamcr.2024.119674;TRUE;Hybrid;Elsevier;BBA - Molecular Cell Research;0167-4889;;CC BY;
University of Lausanne;;11.04.2023;07.06.2023;10.1016/j.mib.2023.102354;10.1016/j.mib.2023.102354;TRUE;Hybrid;Elsevier;Current Opinion in Microbiology;1369-5274;;CC BY;
University of Lausanne;;30.08.2023;22.09.2023;10.1016/j.ajog.2023.09.089;10.1016/j.ajog.2023.09.089;TRUE;Hybrid;Elsevier;American Journal of Obstetrics and Gynecology;0002-9378;;CC BY;
University of Lausanne;;30.10.2023;22.01.2024;10.1016/j.antiviral.2024.105820;10.1016/j.antiviral.2024.105820;TRUE;Hybrid;Elsevier;Antiviral Research;0166-3542;;CC BY;
University of Lausanne;;16.05.2023;06.09.2023;10.1016/j.addbeh.2023.107858;10.1016/j.addbeh.2023.107858;TRUE;Hybrid;Elsevier;Addictive Behaviors;0306-4603;;CC BY;
University of Lausanne;;21.05.2023;10.07.2023;10.1016/j.ejim.2023.07.008;10.1016/j.ejim.2023.07.008;TRUE;Hybrid;Society;European Journal of Internal Medicine;0953-6205;;CC BY-NC-ND;
University of Lausanne;;03.10.2023;09.01.2024;10.1016/j.molcel.2024.01.009;10.1016/j.molcel.2024.01.009;TRUE;Hybrid;Elsevier;Molecular Cell;1097-2765;;CC BY;
University of Lausanne;;18.11.2023;27.11.2023;10.1016/j.redox.2023.102978;10.1016/j.redox.2023.102978;FALSE;Full Open Access;Elsevier;Redox Biology;2213-2317;;CC BY;
University of Lausanne;;10.02.2023;14.08.2023;10.1016/j.jth.2023.101683;10.1016/j.jth.2023.101683;TRUE;Hybrid;Elsevier;Journal of Transport & Health;2214-1405;;CC BY;
University of Lausanne;;09.12.2023;18.03.2024;10.1016/j.abrep.2024.100542;10.1016/j.abrep.2024.100542;FALSE;Full Open Access;Elsevier;Addictive Behaviors Reports;2352-8532;;CC BY;
University of Lausanne;;10.03.2023;12.11.2023;10.1016/j.respol.2023.104918;10.1016/j.respol.2023.104918;TRUE;Hybrid;Elsevier;Research Policy;0048-7333;;CC BY;
University of Lausanne;;21.02.2023;21.10.2023;10.1016/j.insmatheco.2023.10.003;10.1016/j.insmatheco.2023.10.003;TRUE;Hybrid;Elsevier;Insurance Mathematics and Economics;0167-6687;;CC BY;
University of Lausanne;;12.08.2023;20.09.2023;10.1016/j.physa.2023.129241;10.1016/j.physa.2023.129241;TRUE;Hybrid;Elsevier;Physica A: Statistical Mechanics and its Applications;0378-4371;;CC BY-NC-ND;
University of Lausanne;;26.01.2023;17.06.2023;10.1016/j.psychres.2023.115317;10.1016/j.psychres.2023.115317;TRUE;Hybrid;Elsevier;Psychiatry Research;0165-1781;;CC BY;
University of Lausanne;;25.10.2023;16.02.2024;10.1016/j.healthplace.2024.103215;10.1016/j.healthplace.2024.103215;TRUE;Hybrid;Elsevier;Health and Place;1353-8292;;CC BY;
University of Lausanne;;12.09.2023;19.01.2024;10.1016/j.ssmmh.2024.100298;10.1016/j.ssmmh.2024.100298;FALSE;Full Open Access;Elsevier;SSM - Mental Health;2666-5603;;CC BY;
University of Lausanne;;05.03.2023;29.08.2023;10.1016/j.geobios.2023.08.001;10.1016/j.geobios.2023.08.001;TRUE;Hybrid;Elsevier;Geobios;0016-6995;;CC BY;
University of Lausanne;;01.11.2023;23.03.2024;10.1016/j.cageo.2024.105581;10.1016/j.cageo.2024.105581;TRUE;Hybrid;Elsevier;Computers and Geosciences;0098-3004;;CC BY;
University of Lausanne;;28.02.2023;24.08.2023;10.1016/j.ssmmh.2023.100258;10.1016/j.ssmmh.2023.100258;FALSE;Full Open Access;Elsevier;SSM - Mental Health;2666-5603;;CC BY;
University of Lausanne;;13.10.2023;06.05.2024;10.1016/j.ssmmh.2024.100321;10.1016/j.ssmmh.2024.100321;FALSE;Full Open Access;Elsevier;SSM - Mental Health;2666-5603;;CC BY;
University of Lausanne;;02.06.2023;17.10.2023;10.1016/j.fsisyn.2023.100444;10.1016/j.fsisyn.2023.100444;FALSE;Full Open Access;Elsevier;Forensic Science International: Synergy;2589-871X;;CC BY;
University of Lausanne;;12.11.2023;15.03.2024;10.1016/j.fsisyn.2024.100464;10.1016/j.fsisyn.2024.100464;FALSE;Full Open Access;Elsevier;Forensic Science International: Synergy;2589-871X;;CC BY;
University of Lausanne;;03.08.2023;21.11.2023;10.1016/j.forsciint.2023.111890;10.1016/j.forsciint.2023.111890;TRUE;Hybrid;Elsevier;Forensic Science International;0379-0738;;CC BY;
University of Lausanne;;12.09.2023;17.03.2024;10.1016/j.forsciint.2024.111997;10.1016/j.forsciint.2024.111997;TRUE;Hybrid;Elsevier;Forensic Science International;0379-0738;;CC BY;
University of Lausanne;;19.01.2023;13.09.2023;10.1016/j.erss.2023.103293;10.1016/j.erss.2023.103293;TRUE;Hybrid;Elsevier;Energy Research & Social Science;2214-6296;;CC BY;
University of Lausanne;;01.11.2023;26.04.2024;10.1016/j.enpol.2024.114151;10.1016/j.enpol.2024.114151;TRUE;Hybrid;Elsevier;Energy Policy;0301-4215;;CC BY;
University of Lausanne;;10.02.2023;26.06.2023;10.1016/j.jort.2023.100662;10.1016/j.jort.2023.100662;TRUE;Hybrid;Elsevier;Journal of Outdoor Recreation and Tourism;2213-0780;;CC BY-NC-ND;
University of Liechtenstein;;07.09.2023;13.01.2024;10.1016/j.chb.2024.108148;10.1016/j.chb.2024.108148;TRUE;Hybrid;Elsevier;Computers in Human Behavior;0747-5632;;CC BY;
University of Lucerne;;28.07.2023;28.12.2023;10.1016/j.puhe.2023.12.033;10.1016/j.puhe.2023.12.033;TRUE;Hybrid;Society;Public Health;0033-3506;;CC BY;
University of Lucerne;;13.08.2023;04.03.2024;10.1016/j.jebo.2024.03.007;10.1016/j.jebo.2024.03.007;TRUE;Hybrid;Elsevier;Journal of Economic Behavior and Organization;0167-2681;;CC BY;
University of Lucerne;;08.02.2023;23.05.2023;10.1016/j.pec.2023.107813;10.1016/j.pec.2023.107813;TRUE;Hybrid;Elsevier;Patient Education and Counseling;0738-3991;;CC BY;
University of Lucerne;;14.09.2023;21.01.2024;10.1016/j.pec.2024.108168;10.1016/j.pec.2024.108168;TRUE;Hybrid;Elsevier;Patient Education and Counseling;0738-3991;;CC BY;
University of Lucerne;;15.11.2023;12.01.2024;10.1016/j.jpainsymman.2024.01.023;10.1016/j.jpainsymman.2024.01.023;TRUE;Hybrid;Society;Journal of Pain and Symptom Management;0885-3924;;CC BY-NC-ND;
University of Lucerne;;12.04.2023;24.12.2023;10.1016/j.jclinepi.2023.111245;10.1016/j.jclinepi.2023.111245;TRUE;Hybrid;Elsevier;Journal of Clinical Epidemiology;0895-4356;;CC BY-NC-ND;
University of Lucerne;;10.10.2023;15.05.2024;10.1016/j.dhjo.2024.101642;10.1016/j.dhjo.2024.101642;TRUE;Hybrid;Elsevier;Disability and Health Journal;1936-6574;;CC BY;
University of Lucerne;;04.09.2023;10.05.2024;10.1016/j.socec.2024.102223;10.1016/j.socec.2024.102223;TRUE;Hybrid;Elsevier;Journal of Behavioral and Experimental Economics;2214-8043;;CC BY-NC;
University of Lucerne;;15.11.2023;28.03.2024;10.1016/j.ssmph.2024.101666;10.1016/j.ssmph.2024.101666;FALSE;Full Open Access;Elsevier;SSM - Population Health;2352-8273;;CC BY;
University of Neuchatel;;25.10.2023;23.02.2024;10.1016/j.watres.2024.121375;10.1016/j.watres.2024.121375;TRUE;Hybrid;Elsevier;Water Research;0043-1354;;CC BY;
University of Neuchatel;;09.03.2023;30.08.2023;10.1016/j.indag.2023.08.007;10.1016/j.indag.2023.08.007;TRUE;Hybrid;Society;Indagationes Mathematicae;0019-3577;;CC BY;
University of Neuchatel;;10.05.2023;06.06.2023;10.1016/j.laa.2023.06.008;10.1016/j.laa.2023.06.008;TRUE;Hybrid;Elsevier;Linear Algebra and Its Applications;0024-3795;;CC BY;
University of Neuchatel;;07.10.2023;05.05.2024;10.1016/j.agee.2024.109074;10.1016/j.agee.2024.109074;TRUE;Hybrid;Elsevier;Agriculture, Ecosystems and Environment;0167-8809;;CC BY;
University of Neuchatel;;18.10.2023;10.02.2024;10.1016/j.jbankfin.2024.107112;10.1016/j.jbankfin.2024.107112;TRUE;Hybrid;Elsevier;Journal of Banking and Finance;0378-4266;;CC BY;
University of Neuchatel;;04.02.2023;07.01.2024;10.1016/j.jpdc.2024.104840;10.1016/j.jpdc.2024.104840;TRUE;Hybrid;Elsevier;Journal of Parallel and Distributed Computing;0743-7315;;CC BY;
University of Neuchatel;;04.05.2023;09.06.2023;10.1016/j.ijlcj.2023.100612;10.1016/j.ijlcj.2023.100612;TRUE;Hybrid;Elsevier;International Journal of Law, Crime and Justice;1756-0616;;CC BY;
University of Neuchatel;;30.11.2023;12.02.2024;10.1016/j.softx.2024.101663;10.1016/j.softx.2024.101663;FALSE;Full Open Access;Elsevier;SoftwareX;2352-7110;;CC BY;
University of Neuchatel;;09.10.2023;07.03.2024;10.1016/j.heliyon.2024.e27815;10.1016/j.heliyon.2024.e27815;FALSE;Full Open Access;Elsevier;Heliyon;2405-8440;;CC BY;
University of Neuchatel;;22.09.2023;22.03.2024;10.1016/j.acags.2024.100161;10.1016/j.acags.2024.100161;FALSE;Full Open Access;Elsevier;Applied Computing and Geosciences;2590-1974;;CC BY;
University of Neuchatel;;17.05.2023;01.08.2023;10.1016/j.scitotenv.2023.166009;10.1016/j.scitotenv.2023.166009;TRUE;Hybrid;Elsevier;Science of the Total Environment;0048-9697;;CC BY-NC;
University of Neuchatel;;31.01.2023;15.07.2023;10.1016/j.scitotenv.2023.165600;10.1016/j.scitotenv.2023.165600;TRUE;Hybrid;Elsevier;Science of the Total Environment;0048-9697;;CC BY;
University of Neuchatel;;28.02.2023;15.08.2023;10.1016/j.anbehav.2023.08.012;10.1016/j.anbehav.2023.08.012;TRUE;Hybrid;Society;Animal Behaviour;0003-3472;;CC BY;
University of Neuchatel;;06.12.2023;14.05.2024;10.1016/j.isci.2024.109996;10.1016/j.isci.2024.109996;FALSE;Full Open Access;Elsevier;iScience;2589-0042;;CC BY;
University of Neuchatel;;02.03.2023;08.12.2023;10.1016/j.jplph.2023.154164;10.1016/j.jplph.2023.154164;TRUE;Hybrid;Elsevier;Journal of Plant Physiology;0176-1617;;CC BY;
University of St.Gallen;;30.05.2023;17.07.2023;10.1016/j.copsyc.2023.101667;10.1016/j.copsyc.2023.101667;TRUE;Hybrid;Elsevier;Current Opinion in Psychology;2352-250X;;CC BY;
University of St.Gallen;;13.12.2023;16.04.2024;10.1016/j.caeai.2024.100225;10.1016/j.caeai.2024.100225;FALSE;Full Open Access;Elsevier;Computers and Education: Artificial Intelligence;2666-920X;;CC BY;
University of St.Gallen;;09.09.2023;13.03.2024;10.1016/j.cag.2024.103909;10.1016/j.cag.2024.103909;TRUE;Hybrid;Elsevier;Computers & Graphics;0097-8493;;CC BY;
University of St.Gallen;;13.10.2023;10.02.2024;10.1016/j.techfore.2024.123273;10.1016/j.techfore.2024.123273;TRUE;Hybrid;Elsevier;Technological Forecasting & Social Change;0040-1625;;CC BY;
University of St.Gallen;;13.01.2023;25.01.2024;10.1016/j.jebo.2024.01.026;10.1016/j.jebo.2024.01.026;TRUE;Hybrid;Elsevier;Journal of Economic Behavior and Organization;0167-2681;;CC BY;
University of St.Gallen;;14.04.2023;02.02.2024;10.1016/j.healthpol.2024.105012;10.1016/j.healthpol.2024.105012;TRUE;Hybrid;Elsevier;Health policy;0168-8510;;CC BY;
University of St.Gallen;;18.02.2023;24.10.2023;10.1016/j.ijforecast.2023.10.009;10.1016/j.ijforecast.2023.10.009;TRUE;Hybrid;Society;International Journal of Forecasting;0169-2070;;CC BY;
University of St.Gallen;;23.02.2023;29.10.2023;10.1016/j.cities.2023.104648;10.1016/j.cities.2023.104648;TRUE;Hybrid;Elsevier;Cities;0264-2751;;CC BY;
University of St.Gallen;;14.05.2023;09.02.2024;10.1016/j.jbusvent.2024.106390;10.1016/j.jbusvent.2024.106390;TRUE;Hybrid;Elsevier;Journal of Business Venturing;0883-9026;;CC BY;
University of St.Gallen;;20.03.2023;28.06.2023;10.1016/j.eswa.2023.120924;10.1016/j.eswa.2023.120924;TRUE;Hybrid;Elsevier;Expert Systems With Applications;0957-4174;;CC BY;
University of St.Gallen;;13.06.2023;02.11.2023;10.1016/j.tra.2023.103883;10.1016/j.tra.2023.103883;TRUE;Hybrid;Elsevier;Transportation Research Part A;0965-8564;;CC BY;
University of St.Gallen;;09.03.2023;12.04.2024;10.1016/j.irfa.2024.103293;10.1016/j.irfa.2024.103293;TRUE;Hybrid;Elsevier;International Review of Financial Analysis;1057-5219;;CC BY;
University of St.Gallen;;13.06.2023;25.10.2023;10.1016/j.trf.2023.10.027;10.1016/j.trf.2023.10.027;TRUE;Hybrid;Elsevier;Transportation Research Part F: Psychology and Behaviour;1369-8478;;CC BY;
University of St.Gallen;;08.09.2023;08.02.2024;10.1016/j.inteco.2024.100484;10.1016/j.inteco.2024.100484;TRUE;Hybrid;Society;International Economics;2110-7017;;CC BY;
University of St.Gallen;;26.07.2023;15.10.2023;10.1016/j.softx.2023.101564;10.1016/j.softx.2023.101564;FALSE;Full Open Access;Elsevier;SoftwareX;2352-7110;;CC BY-NC-ND;
University of St.Gallen;;24.07.2023;25.03.2024;10.1016/j.enpol.2024.114106;10.1016/j.enpol.2024.114106;TRUE;Hybrid;Elsevier;Energy Policy;0301-4215;;CC BY;
University of St.Gallen;;11.10.2023;14.02.2024;10.1016/j.erss.2024.103480;10.1016/j.erss.2024.103480;TRUE;Hybrid;Elsevier;Energy Research & Social Science;2214-6296;;CC BY;
University of St.Gallen;;17.04.2023;18.03.2024;10.1016/j.jeconbus.2024.106174;10.1016/j.jeconbus.2024.106174;TRUE;Hybrid;Society;Journal of Economics and Business;0148-6195;;CC BY;
University of St.Gallen;;27.08.2023;18.10.2023;10.1016/j.is.2023.102311;10.1016/j.is.2023.102311;TRUE;Hybrid;Elsevier;Information Systems;0306-4379;;CC BY;
University of St.Gallen;;18.04.2023;10.09.2023;10.1016/j.chb.2023.107954;10.1016/j.chb.2023.107954;TRUE;Hybrid;Elsevier;Computers in Human Behavior;0747-5632;;CC BY;
University of Zurich;;05.06.2023;17.04.2024;10.1016/S1474-4422(24)00173-X;10.1016/S1474-4422(24)00173-X;TRUE;Hybrid;Elsevier;The Lancet Neurology;1474-4422;;CC BY;
University of Zurich;;10.05.2023;28.10.2023;10.1016/j.spinee.2023.10.017;10.1016/j.spinee.2023.10.017;TRUE;Hybrid;Elsevier;The Spine Journal;1529-9430;;CC BY;
University of Zurich;;29.04.2023;09.06.2023;10.1016/j.arth.2023.06.026;10.1016/j.arth.2023.06.026;TRUE;Hybrid;Elsevier;The Journal of Arthroplasty;0883-5403;;CC BY;
University of Zurich;;03.08.2023;14.10.2023;10.1016/j.arth.2023.10.027;10.1016/j.arth.2023.10.027;TRUE;Hybrid;Elsevier;The Journal of Arthroplasty;0883-5403;;CC BY;
University of Zurich;;15.05.2023;13.08.2023;10.1016/j.suronc.2023.101984;10.1016/j.suronc.2023.101984;TRUE;Hybrid;Elsevier;Surgical Oncology;0960-7404;;CC BY;
University of Zurich;;06.11.2023;03.12.2023;10.1053/j.sart.2023.12.004;10.1053/j.sart.2023.12.004;TRUE;Hybrid;Society;Seminars in Arthroplasty: JSES;1045-4527;;CC BY;
University of Zurich;;25.01.2023;24.04.2023;10.1016/j.jse.2023.04.034;10.1016/j.jse.2023.04.034;TRUE;Hybrid;Society;Journal of Shoulder and Elbow Surgery;1058-2746;;CC BY;
University of Zurich;;11.05.2023;31.08.2023;10.1016/j.jse.2023.08.030;10.1016/j.jse.2023.08.030;TRUE;Hybrid;Society;Journal of Shoulder and Elbow Surgery;1058-2746;;CC BY;
University of Zurich;;02.07.2023;14.10.2023;10.1016/j.spinee.2023.10.006;10.1016/j.spinee.2023.10.006;TRUE;Hybrid;Elsevier;The Spine Journal;1529-9430;;CC BY;
University of Zurich;;27.10.2023;30.03.2024;10.1016/j.spinee.2024.03.018;10.1016/j.spinee.2024.03.018;TRUE;Hybrid;Elsevier;The Spine Journal;1529-9430;;CC BY;
University of Zurich;;03.04.2023;07.04.2023;10.1016/j.jseint.2023.04.006;10.1016/j.jseint.2023.04.006;FALSE;Full Open Access;Society;JSES International;2666-6383;;CC BY;
University of Zurich;;26.06.2023;02.07.2023;10.1016/j.jseint.2023.07.005;10.1016/j.jseint.2023.07.005;FALSE;Full Open Access;Society;JSES International;2666-6383;;CC BY;
University of Zurich;;02.08.2023;05.08.2023;10.1016/j.jseint.2023.08.007;10.1016/j.jseint.2023.08.007;FALSE;Full Open Access;Society;JSES International;2666-6383;;CC BY;
University of Zurich;;29.11.2023;30.11.2023;10.1016/j.jseint.2023.11.022;10.1016/j.jseint.2023.11.022;FALSE;Full Open Access;Society;JSES International;2666-6383;;CC BY;
University of Zurich;;15.12.2023;17.12.2023;10.1016/j.jseint.2023.12.008;10.1016/j.jseint.2023.12.008;FALSE;Full Open Access;Society;JSES International;2666-6383;;CC BY;
University of Zurich;;13.01.2023;23.08.2023;10.1016/j.wem.2023.08.020;10.1016/j.wem.2023.08.020;TRUE;Hybrid;Society;Wilderness & Environmental Medicine;1080-6032;;CC BY;
University of Zurich;;29.12.2023;21.02.2024;10.1016/j.neubiorev.2024.105603;10.1016/j.neubiorev.2024.105603;TRUE;Hybrid;Elsevier;Neuroscience and Biobehavioral Reviews;0149-7634;;CC BY;
University of Zurich;;31.03.2023;18.05.2023;10.1016/j.ijpara.2023.05.006;10.1016/j.ijpara.2023.05.006;TRUE;Hybrid;Society;International Journal for Parasitology;0020-7519;;CC BY;
University of Zurich;;15.04.2023;15.06.2023;10.1016/j.jpsychires.2023.06.006;10.1016/j.jpsychires.2023.06.006;TRUE;Hybrid;Elsevier;Journal of Psychiatric Research;0022-3956;;CC BY;
University of Zurich;;12.06.2023;03.09.2023;10.1016/j.ijlp.2023.101934;10.1016/j.ijlp.2023.101934;TRUE;Hybrid;Elsevier;International Journal of Law and Psychiatry;0160-2527;;CC BY;
University of Zurich;;15.09.2023;03.01.2024;10.1016/j.psychres.2024.115720;10.1016/j.psychres.2024.115720;TRUE;Hybrid;Elsevier;Psychiatry Research;0165-1781;;CC BY;
University of Zurich;;30.07.2023;29.10.2023;10.1016/j.schres.2023.10.040;10.1016/j.schres.2023.10.040;TRUE;Hybrid;Elsevier;Schizophrenia Research;0920-9964;;CC BY;
University of Zurich;;06.10.2023;08.01.2024;10.1016/j.ocarto.2024.100434;10.1016/j.ocarto.2024.100434;FALSE;Full Open Access;Society;Osteoarthritis and Cartilage Open;2665-9131;;CC BY;
University of Zurich;;06.12.2023;05.05.2024;10.1016/j.jpeds.2024.114091;10.1016/j.jpeds.2024.114091;TRUE;Hybrid;Elsevier;The Journal of Pediatrics;0022-3476;;CC BY;
University of Zurich;;12.07.2023;12.12.2023;10.1016/j.neuroimage.2023.120500;10.1016/j.neuroimage.2023.120500;FALSE;Full Open Access;Elsevier;NeuroImage;1053-8119;;CC BY;
University of Zurich;;21.07.2023;11.08.2023;10.1016/j.ymgme.2023.107683;10.1016/j.ymgme.2023.107683;TRUE;Hybrid;Elsevier;Molecular Genetics and Metabolism;1096-7192;;CC BY;
University of Zurich;;04.04.2023;16.11.2023;10.1016/j.jpeds.2023.113838;10.1016/j.jpeds.2023.113838;TRUE;Hybrid;Elsevier;The Journal of Pediatrics;0022-3476;;CC BY;
University of Zurich;;16.02.2023;06.04.2023;10.1016/j.annemergmed.2023.04.006;10.1016/j.annemergmed.2023.04.006;TRUE;Hybrid;Society;Annals of Emergency Medicine;0196-0644;;CC BY;
University of Zurich;;25.02.2023;10.05.2023;10.1016/j.pediatrneurol.2023.05.005;10.1016/j.pediatrneurol.2023.05.005;TRUE;Hybrid;Elsevier;Pediatric Neurology;0887-8994;;CC BY;
University of Zurich;;17.02.2023;29.10.2023;10.1016/j.ridd.2023.104624;10.1016/j.ridd.2023.104624;TRUE;Hybrid;Elsevier;Research in Developmental Disabilities;0891-4222;;CC BY;
University of Zurich;;11.06.2023;25.08.2023;10.1016/j.ymgme.2023.107690;10.1016/j.ymgme.2023.107690;TRUE;Hybrid;Elsevier;Molecular Genetics and Metabolism;1096-7192;;CC BY;
University of Zurich;;02.05.2023;31.08.2023;10.1016/j.jcf.2023.08.015;10.1016/j.jcf.2023.08.015;TRUE;Hybrid;Society;Journal of Cystic Fibrosis;1569-1993;;CC BY;
University of Zurich;;24.03.2023;13.06.2023;10.1016/j.hansur.2023.06.009;10.1016/j.hansur.2023.06.009;TRUE;Hybrid;Society;Hand Surgery and Rehabilitation;2468-1229;;CC BY;
University of Zurich;;04.07.2023;30.08.2023;10.1016/j.ejrad.2023.111076;10.1016/j.ejrad.2023.111076;TRUE;Hybrid;Elsevier;European Journal of Radiology;0720-048X;;CC BY;
University of Zurich;;29.05.2023;14.07.2023;10.1016/j.ejrad.2023.110981;10.1016/j.ejrad.2023.110981;TRUE;Hybrid;Elsevier;European Journal of Radiology;0720-048X;;CC BY;
University of Zurich;;23.03.2023;19.07.2023;10.1016/j.mri.2023.07.010;10.1016/j.mri.2023.07.010;TRUE;Hybrid;Elsevier;Magnetic Resonance Imaging;0730-725X;;CC BY;
University of Zurich;;19.09.2023;22.11.2023;10.1016/j.semcancer.2023.11.006;10.1016/j.semcancer.2023.11.006;TRUE;Hybrid;Elsevier;Seminars in Cancer Biology;1044-579X;;CC BY;
University of Zurich;;16.11.2023;16.11.2023;10.1016/j.siny.2023.101491;10.1016/j.siny.2023.101491;TRUE;Hybrid;Elsevier;Seminars in Fetal and Neonatal Medicine;1744-165X;;CC BY;
University of Zurich;;28.08.2023;09.10.2023;10.1016/j.cjco.2023.10.009;10.1016/j.cjco.2023.10.009;FALSE;Full Open Access;Society;CJC Open;2589-790X;;CC BY;
University of Zurich;;20.11.2023;11.12.2023;10.1016/j.cjco.2023.12.008;10.1016/j.cjco.2023.12.008;FALSE;Full Open Access;Society;CJC Open;2589-790X;;CC BY;
University of Zurich;;24.10.2023;28.12.2023;10.1016/j.bcp.2023.116017;10.1016/j.bcp.2023.116017;TRUE;Hybrid;Elsevier;Biochemical Pharmacology;0006-2952;;CC BY;
University of Zurich;;01.12.2023;20.03.2024;10.1016/j.jneumeth.2024.110113;10.1016/j.jneumeth.2024.110113;TRUE;Hybrid;Elsevier;Journal of Neuroscience Methods;0165-0270;;CC BY;
University of Zurich;;18.03.2023;18.07.2023;10.1016/j.jneuroim.2023.578153;10.1016/j.jneuroim.2023.578153;TRUE;Hybrid;Elsevier;Journal of Neuroimmunology;0165-5728;;CC BY;
University of Zurich;;11.04.2023;22.06.2023;10.1016/j.lungcan.2023.107284;10.1016/j.lungcan.2023.107284;TRUE;Hybrid;Elsevier;Lung Cancer;0169-5002;;CC BY;
